zerothird_unique_run_data_row,run_timestamp_utc,run_timestamp_local,record_id,alice_file,filename_kind,curated_window,curated_mode,rows,qkd_rows,chsh_rows,alice_results_csv,alice_results_data_rows,alice_results_line_numbers,first_alice_results_line_number,last_alice_results_line_number,good_results_combined_csv,good_results_combined_data_rows,zerothird_results_csv,zerothird_results_data_rows,first_zerothird_results_data_row,last_zerothird_results_data_row
10444,2026-07-12T01:47:43.986798+00:00,2026-07-12T03:47:43.986798+02:00,,alice_20260712T014743.986798Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45948-45949,45949-45950,45949,45950,Data/GoodResults/alice_results_good_since_20260628.csv,30812-30813,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15471-15472,15471,15472
10445,2026-07-12T01:47:57.485203+00:00,2026-07-12T03:47:57.485203+02:00,,alice_20260712T014757.485203Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45950-45951,45951-45952,45951,45952,Data/GoodResults/alice_results_good_since_20260628.csv,30814-30815,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15473-15474,15473,15474
10446,2026-07-12T01:48:10.990242+00:00,2026-07-12T03:48:10.990242+02:00,,alice_20260712T014810.990242Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45952-45953,45953-45954,45953,45954,Data/GoodResults/alice_results_good_since_20260628.csv,30816-30817,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15475-15476,15475,15476
10447,2026-07-12T01:48:24.463410+00:00,2026-07-12T03:48:24.463410+02:00,,alice_20260712T014824.463410Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45954-45955,45955-45956,45955,45956,Data/GoodResults/alice_results_good_since_20260628.csv,30818-30819,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15477-15478,15477,15478
10448,2026-07-12T01:48:38.088358+00:00,2026-07-12T03:48:38.088358+02:00,,alice_20260712T014838.088358Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45956-45957,45957-45958,45957,45958,Data/GoodResults/alice_results_good_since_20260628.csv,30820-30821,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15479-15480,15479,15480
10449,2026-07-12T01:48:51.961877+00:00,2026-07-12T03:48:51.961877+02:00,,alice_20260712T014851.961877Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45958-45959,45959-45960,45959,45960,Data/GoodResults/alice_results_good_since_20260628.csv,30822-30823,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15481-15482,15481,15482
10450,2026-07-12T01:49:05.635904+00:00,2026-07-12T03:49:05.635904+02:00,,alice_20260712T014905.635904Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45960-45961,45961-45962,45961,45962,Data/GoodResults/alice_results_good_since_20260628.csv,30824-30825,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15483-15484,15483,15484
10451,2026-07-12T01:49:19.193402+00:00,2026-07-12T03:49:19.193402+02:00,,alice_20260712T014919.193402Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45962-45963,45963-45964,45963,45964,Data/GoodResults/alice_results_good_since_20260628.csv,30826-30827,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15485-15486,15485,15486
10452,2026-07-12T01:49:32.682445+00:00,2026-07-12T03:49:32.682445+02:00,,alice_20260712T014932.682445Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45964-45965,45965-45966,45965,45966,Data/GoodResults/alice_results_good_since_20260628.csv,30828-30829,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15487-15488,15487,15488
10453,2026-07-12T01:49:46.194716+00:00,2026-07-12T03:49:46.194716+02:00,,alice_20260712T014946.194716Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45966-45967,45967-45968,45967,45968,Data/GoodResults/alice_results_good_since_20260628.csv,30830-30831,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15489-15490,15489,15490
10454,2026-07-12T01:49:59.760414+00:00,2026-07-12T03:49:59.760414+02:00,,alice_20260712T014959.760414Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45968-45969,45969-45970,45969,45970,Data/GoodResults/alice_results_good_since_20260628.csv,30832-30833,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15491-15492,15491,15492
10455,2026-07-12T01:50:13.220292+00:00,2026-07-12T03:50:13.220292+02:00,,alice_20260712T015013.220292Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45970-45971,45971-45972,45971,45972,Data/GoodResults/alice_results_good_since_20260628.csv,30834-30835,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15493-15494,15493,15494
10456,2026-07-12T01:50:26.691834+00:00,2026-07-12T03:50:26.691834+02:00,,alice_20260712T015026.691834Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45972-45973,45973-45974,45973,45974,Data/GoodResults/alice_results_good_since_20260628.csv,30836-30837,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15495-15496,15495,15496
10457,2026-07-12T01:50:40.275395+00:00,2026-07-12T03:50:40.275395+02:00,,alice_20260712T015040.275395Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45974-45975,45975-45976,45975,45976,Data/GoodResults/alice_results_good_since_20260628.csv,30838-30839,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15497-15498,15497,15498
10458,2026-07-12T01:50:53.736598+00:00,2026-07-12T03:50:53.736598+02:00,,alice_20260712T015053.736598Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45976-45977,45977-45978,45977,45978,Data/GoodResults/alice_results_good_since_20260628.csv,30840-30841,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15499-15500,15499,15500
10459,2026-07-12T01:51:07.343240+00:00,2026-07-12T03:51:07.343240+02:00,,alice_20260712T015107.343240Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45978-45979,45979-45980,45979,45980,Data/GoodResults/alice_results_good_since_20260628.csv,30842-30843,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15501-15502,15501,15502
10460,2026-07-12T01:51:20.865911+00:00,2026-07-12T03:51:20.865911+02:00,,alice_20260712T015120.865911Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45980-45981,45981-45982,45981,45982,Data/GoodResults/alice_results_good_since_20260628.csv,30844-30845,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15503-15504,15503,15504
10461,2026-07-12T01:51:34.417013+00:00,2026-07-12T03:51:34.417013+02:00,,alice_20260712T015134.417013Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45982-45983,45983-45984,45983,45984,Data/GoodResults/alice_results_good_since_20260628.csv,30846-30847,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15505-15506,15505,15506
10462,2026-07-12T01:51:47.905486+00:00,2026-07-12T03:51:47.905486+02:00,,alice_20260712T015147.905486Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45984-45985,45985-45986,45985,45986,Data/GoodResults/alice_results_good_since_20260628.csv,30848-30849,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15507-15508,15507,15508
10463,2026-07-12T01:52:01.401404+00:00,2026-07-12T03:52:01.401404+02:00,,alice_20260712T015201.401404Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45986-45987,45987-45988,45987,45988,Data/GoodResults/alice_results_good_since_20260628.csv,30850-30851,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15509-15510,15509,15510
10464,2026-07-12T01:52:14.954019+00:00,2026-07-12T03:52:14.954019+02:00,,alice_20260712T015214.954019Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45988-45989,45989-45990,45989,45990,Data/GoodResults/alice_results_good_since_20260628.csv,30852-30853,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15511-15512,15511,15512
10465,2026-07-12T01:52:28.489088+00:00,2026-07-12T03:52:28.489088+02:00,,alice_20260712T015228.489088Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45990-45991,45991-45992,45991,45992,Data/GoodResults/alice_results_good_since_20260628.csv,30854-30855,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15513-15514,15513,15514
10466,2026-07-12T01:52:42.135084+00:00,2026-07-12T03:52:42.135084+02:00,,alice_20260712T015242.135084Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45992-45993,45993-45994,45993,45994,Data/GoodResults/alice_results_good_since_20260628.csv,30856-30857,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15515-15516,15515,15516
10467,2026-07-12T01:52:55.661319+00:00,2026-07-12T03:52:55.661319+02:00,,alice_20260712T015255.661319Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45994-45995,45995-45996,45995,45996,Data/GoodResults/alice_results_good_since_20260628.csv,30858-30859,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15517-15518,15517,15518
10468,2026-07-12T01:53:09.181909+00:00,2026-07-12T03:53:09.181909+02:00,,alice_20260712T015309.181909Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45996-45997,45997-45998,45997,45998,Data/GoodResults/alice_results_good_since_20260628.csv,30860-30861,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15519-15520,15519,15520
10469,2026-07-12T01:53:22.726791+00:00,2026-07-12T03:53:22.726791+02:00,,alice_20260712T015322.726791Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,45998-45999,45999-46000,45999,46000,Data/GoodResults/alice_results_good_since_20260628.csv,30862-30863,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15521-15522,15521,15522
10470,2026-07-12T01:53:36.285027+00:00,2026-07-12T03:53:36.285027+02:00,,alice_20260712T015336.285027Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46000-46001,46001-46002,46001,46002,Data/GoodResults/alice_results_good_since_20260628.csv,30864-30865,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15523-15524,15523,15524
10471,2026-07-12T01:53:49.851884+00:00,2026-07-12T03:53:49.851884+02:00,,alice_20260712T015349.851884Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46002-46003,46003-46004,46003,46004,Data/GoodResults/alice_results_good_since_20260628.csv,30866-30867,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15525-15526,15525,15526
10472,2026-07-12T01:54:03.422773+00:00,2026-07-12T03:54:03.422773+02:00,,alice_20260712T015403.422773Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46004-46005,46005-46006,46005,46006,Data/GoodResults/alice_results_good_since_20260628.csv,30868-30869,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15527-15528,15527,15528
10473,2026-07-12T01:54:16.932071+00:00,2026-07-12T03:54:16.932071+02:00,,alice_20260712T015416.932071Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46006-46007,46007-46008,46007,46008,Data/GoodResults/alice_results_good_since_20260628.csv,30870-30871,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15529-15530,15529,15530
10474,2026-07-12T01:54:30.519092+00:00,2026-07-12T03:54:30.519092+02:00,,alice_20260712T015430.519092Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46008-46009,46009-46010,46009,46010,Data/GoodResults/alice_results_good_since_20260628.csv,30872-30873,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15531-15532,15531,15532
10475,2026-07-12T01:54:44.008466+00:00,2026-07-12T03:54:44.008466+02:00,,alice_20260712T015444.008466Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46010-46011,46011-46012,46011,46012,Data/GoodResults/alice_results_good_since_20260628.csv,30874-30875,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15533-15534,15533,15534
10476,2026-07-12T01:54:57.484160+00:00,2026-07-12T03:54:57.484160+02:00,,alice_20260712T015457.484160Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46012-46013,46013-46014,46013,46014,Data/GoodResults/alice_results_good_since_20260628.csv,30876-30877,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15535-15536,15535,15536
10477,2026-07-12T01:55:11.021179+00:00,2026-07-12T03:55:11.021179+02:00,,alice_20260712T015511.021179Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46014-46015,46015-46016,46015,46016,Data/GoodResults/alice_results_good_since_20260628.csv,30878-30879,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15537-15538,15537,15538
10478,2026-07-12T01:55:24.675161+00:00,2026-07-12T03:55:24.675161+02:00,,alice_20260712T015524.675161Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46016-46017,46017-46018,46017,46018,Data/GoodResults/alice_results_good_since_20260628.csv,30880-30881,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15539-15540,15539,15540
10479,2026-07-12T01:55:38.279362+00:00,2026-07-12T03:55:38.279362+02:00,,alice_20260712T015538.279362Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46018-46019,46019-46020,46019,46020,Data/GoodResults/alice_results_good_since_20260628.csv,30882-30883,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15541-15542,15541,15542
10480,2026-07-12T01:55:51.798916+00:00,2026-07-12T03:55:51.798916+02:00,,alice_20260712T015551.798916Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46020-46021,46021-46022,46021,46022,Data/GoodResults/alice_results_good_since_20260628.csv,30884-30885,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15543-15544,15543,15544
10481,2026-07-12T01:56:05.269218+00:00,2026-07-12T03:56:05.269218+02:00,,alice_20260712T015605.269218Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46022-46023,46023-46024,46023,46024,Data/GoodResults/alice_results_good_since_20260628.csv,30886-30887,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15545-15546,15545,15546
10482,2026-07-12T01:56:18.968223+00:00,2026-07-12T03:56:18.968223+02:00,,alice_20260712T015618.968223Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46024-46025,46025-46026,46025,46026,Data/GoodResults/alice_results_good_since_20260628.csv,30888-30889,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15547-15548,15547,15548
10483,2026-07-12T01:56:32.653115+00:00,2026-07-12T03:56:32.653115+02:00,,alice_20260712T015632.653115Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46026-46027,46027-46028,46027,46028,Data/GoodResults/alice_results_good_since_20260628.csv,30890-30891,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15549-15550,15549,15550
10484,2026-07-12T01:56:46.183086+00:00,2026-07-12T03:56:46.183086+02:00,,alice_20260712T015646.183086Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46028-46029,46029-46030,46029,46030,Data/GoodResults/alice_results_good_since_20260628.csv,30892-30893,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15551-15552,15551,15552
10485,2026-07-12T01:56:59.620740+00:00,2026-07-12T03:56:59.620740+02:00,,alice_20260712T015659.620740Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46030-46031,46031-46032,46031,46032,Data/GoodResults/alice_results_good_since_20260628.csv,30894-30895,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15553-15554,15553,15554
10486,2026-07-12T01:57:13.137916+00:00,2026-07-12T03:57:13.137916+02:00,,alice_20260712T015713.137916Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46032-46033,46033-46034,46033,46034,Data/GoodResults/alice_results_good_since_20260628.csv,30896-30897,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15555-15556,15555,15556
10487,2026-07-12T01:57:26.682446+00:00,2026-07-12T03:57:26.682446+02:00,,alice_20260712T015726.682446Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46034-46035,46035-46036,46035,46036,Data/GoodResults/alice_results_good_since_20260628.csv,30898-30899,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15557-15558,15557,15558
10488,2026-07-12T01:57:40.559351+00:00,2026-07-12T03:57:40.559351+02:00,,alice_20260712T015740.559351Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46036-46037,46037-46038,46037,46038,Data/GoodResults/alice_results_good_since_20260628.csv,30900-30901,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15559-15560,15559,15560
10489,2026-07-12T01:57:54.112401+00:00,2026-07-12T03:57:54.112401+02:00,,alice_20260712T015754.112401Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46038-46039,46039-46040,46039,46040,Data/GoodResults/alice_results_good_since_20260628.csv,30902-30903,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15561-15562,15561,15562
10490,2026-07-12T01:58:07.713626+00:00,2026-07-12T03:58:07.713626+02:00,,alice_20260712T015807.713626Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46040-46041,46041-46042,46041,46042,Data/GoodResults/alice_results_good_since_20260628.csv,30904-30905,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15563-15564,15563,15564
10491,2026-07-12T01:58:21.352183+00:00,2026-07-12T03:58:21.352183+02:00,,alice_20260712T015821.352183Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46042-46043,46043-46044,46043,46044,Data/GoodResults/alice_results_good_since_20260628.csv,30906-30907,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15565-15566,15565,15566
10492,2026-07-12T01:58:34.837955+00:00,2026-07-12T03:58:34.837955+02:00,,alice_20260712T015834.837955Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46044-46045,46045-46046,46045,46046,Data/GoodResults/alice_results_good_since_20260628.csv,30908-30909,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15567-15568,15567,15568
10493,2026-07-12T01:58:48.582198+00:00,2026-07-12T03:58:48.582198+02:00,,alice_20260712T015848.582198Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46046-46047,46047-46048,46047,46048,Data/GoodResults/alice_results_good_since_20260628.csv,30910-30911,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15569-15570,15569,15570
10494,2026-07-12T01:59:02.226832+00:00,2026-07-12T03:59:02.226832+02:00,,alice_20260712T015902.226832Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46048-46049,46049-46050,46049,46050,Data/GoodResults/alice_results_good_since_20260628.csv,30912-30913,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15571-15572,15571,15572
10495,2026-07-12T01:59:15.718406+00:00,2026-07-12T03:59:15.718406+02:00,,alice_20260712T015915.718406Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46050-46051,46051-46052,46051,46052,Data/GoodResults/alice_results_good_since_20260628.csv,30914-30915,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15573-15574,15573,15574
10496,2026-07-12T01:59:29.200127+00:00,2026-07-12T03:59:29.200127+02:00,,alice_20260712T015929.200127Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46052-46053,46053-46054,46053,46054,Data/GoodResults/alice_results_good_since_20260628.csv,30916-30917,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15575-15576,15575,15576
10497,2026-07-12T01:59:42.808756+00:00,2026-07-12T03:59:42.808756+02:00,,alice_20260712T015942.808756Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46054-46055,46055-46056,46055,46056,Data/GoodResults/alice_results_good_since_20260628.csv,30918-30919,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15577-15578,15577,15578
10498,2026-07-12T01:59:56.320420+00:00,2026-07-12T03:59:56.320420+02:00,,alice_20260712T015956.320420Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46056-46057,46057-46058,46057,46058,Data/GoodResults/alice_results_good_since_20260628.csv,30920-30921,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15579-15580,15579,15580
10499,2026-07-12T02:00:09.820656+00:00,2026-07-12T04:00:09.820656+02:00,,alice_20260712T020009.820656Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46058-46059,46059-46060,46059,46060,Data/GoodResults/alice_results_good_since_20260628.csv,30922-30923,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15581-15582,15581,15582
10500,2026-07-12T02:00:23.499688+00:00,2026-07-12T04:00:23.499688+02:00,,alice_20260712T020023.499688Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46060-46061,46061-46062,46061,46062,Data/GoodResults/alice_results_good_since_20260628.csv,30924-30925,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15583-15584,15583,15584
10501,2026-07-12T02:00:37.249891+00:00,2026-07-12T04:00:37.249891+02:00,,alice_20260712T020037.249891Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46062-46063,46063-46064,46063,46064,Data/GoodResults/alice_results_good_since_20260628.csv,30926-30927,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15585-15586,15585,15586
10502,2026-07-12T02:00:50.755331+00:00,2026-07-12T04:00:50.755331+02:00,,alice_20260712T020050.755331Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46064-46065,46065-46066,46065,46066,Data/GoodResults/alice_results_good_since_20260628.csv,30928-30929,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15587-15588,15587,15588
10503,2026-07-12T02:01:04.366221+00:00,2026-07-12T04:01:04.366221+02:00,,alice_20260712T020104.366221Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46066-46067,46067-46068,46067,46068,Data/GoodResults/alice_results_good_since_20260628.csv,30930-30931,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15589-15590,15589,15590
10504,2026-07-12T02:01:17.861697+00:00,2026-07-12T04:01:17.861697+02:00,,alice_20260712T020117.861697Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46068-46069,46069-46070,46069,46070,Data/GoodResults/alice_results_good_since_20260628.csv,30932-30933,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15591-15592,15591,15592
10505,2026-07-12T02:01:31.353467+00:00,2026-07-12T04:01:31.353467+02:00,,alice_20260712T020131.353467Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46070-46071,46071-46072,46071,46072,Data/GoodResults/alice_results_good_since_20260628.csv,30934-30935,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15593-15594,15593,15594
10506,2026-07-12T02:01:44.839301+00:00,2026-07-12T04:01:44.839301+02:00,,alice_20260712T020144.839301Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46072-46073,46073-46074,46073,46074,Data/GoodResults/alice_results_good_since_20260628.csv,30936-30937,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15595-15596,15595,15596
10507,2026-07-12T02:01:58.284014+00:00,2026-07-12T04:01:58.284014+02:00,,alice_20260712T020158.284014Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46074-46075,46075-46076,46075,46076,Data/GoodResults/alice_results_good_since_20260628.csv,30938-30939,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15597-15598,15597,15598
10508,2026-07-12T02:02:11.881978+00:00,2026-07-12T04:02:11.881978+02:00,,alice_20260712T020211.881978Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46076-46077,46077-46078,46077,46078,Data/GoodResults/alice_results_good_since_20260628.csv,30940-30941,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15599-15600,15599,15600
10509,2026-07-12T02:02:25.444791+00:00,2026-07-12T04:02:25.444791+02:00,,alice_20260712T020225.444791Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46078-46079,46079-46080,46079,46080,Data/GoodResults/alice_results_good_since_20260628.csv,30942-30943,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15601-15602,15601,15602
