timestamp,alice_file,bob_file,overlap_duration_sec,sync_common_markers,sync_first_counter,sync_last_counter,sync_skew_ppm_mean,sync_skew_ppm_std,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,contrast_HV,contrast_DA,total_contrast,total_coincidences,optimization_score,C_HH,accidental_HH,delay_HH_ps,alice_events_HH,bob_events_HH,C_HV,accidental_HV,delay_HV_ps,alice_events_HV,bob_events_HV,C_VH,accidental_VH,delay_VH_ps,alice_events_VH,bob_events_VH,C_VV,accidental_VV,delay_VV_ps,alice_events_VV,bob_events_VV,C_DD,accidental_DD,delay_DD_ps,alice_events_DD,bob_events_DD,C_DA,accidental_DA,delay_DA_ps,alice_events_DA,bob_events_DA,C_AD,accidental_AD,delay_AD_ps,alice_events_AD,bob_events_AD,C_AA,accidental_AA,delay_AA_ps,alice_events_AA,bob_events_AA
1781897406.4948266,alice_20260619T192941.529132Z_exp_10.0s.bin,bob_20260619T192941.529132Z_exp_10.0s.bin,10.024958057173,9791,126970560,126980350,0.06319398795377217,0.04235296853334402,-0.028771551724137936,-0.21379310344827587,0.15625,0.5143857758620689,0.6068965517241379,0.421875,0.6477272727199122,1.3703703703449932,0.9225352112611089,273,-0.028771551724137936,35,10.39173792810635,39599.998474121094,431616,603411,74,10.649408376408298,35900.001525878906,431616,618373,14,5.425725878531858,-33299.99923706055,225355,603411,22,5.56026056648848,35299.99923706055,225355,618373,42,3.487524301588872,35599.998474121094,152569,572893,25,4.055305552337079,39000.0,152569,666162,29,4.474584496431265,35400.001525878906,195750,572893,32,5.203062626549189,38700.00076293945,195750,666162
1781897432.1980593,alice_20260619T193007.102110Z_exp_10.0s.bin,bob_20260619T193007.102110Z_exp_10.0s.bin,10.024958021507,9791,126995540,127005330,0.058475065487096065,0.042256575779316984,-0.058682443236328735,-0.32075471698113206,0.2033898305084746,0.5293412216181643,0.660377358490566,0.3983050847457627,0.5142857142808163,1.5106382978401993,0.8223684210472213,277,-0.058682443236328735,26,10.5432947339675,40099.998474121094,442629,596979,87,10.946038035010575,35700.00076293945,442629,619783,18,5.486251050668462,29899.999618530273,230324,596979,28,5.6958203470079365,35299.99923706055,230324,619783,33,3.2957144629951634,35700.00076293945,143956,573776,26,3.853189099797671,38799.99923706055,143956,670831,21,4.404603468869415,35400.001525878906,192392,573776,38,5.149648207009597,39099.998474121094,192392,670831
1781897457.8404233,alice_20260619T193032.812494Z_exp_10.0s.bin,bob_20260619T193032.812494Z_exp_10.0s.bin,10.005502065768,9772,127020657,127030428,0.06156673337607086,0.04304930178348933,-0.056628056628056644,-0.35135135135135137,0.23809523809523808,0.5283140283140283,0.6756756756756757,0.38095238095238093,0.4799999999952,1.624999999966146,0.851351351345599,274,-0.056628056628056644,28,9.995471953592913,39799.99923706055,399783,625400,84,9.850398562286928,35599.998474121094,399783,616323,16,5.95968479822836,39000.0,238366,625400,20,5.873186462901339,35599.998474121094,238366,616323,56,4.518520271469233,35799.99923706055,193976,582676,27,5.055111808076736,39299.99923706055,193976,651871,21,4.733339599342214,35500.0,203198,582676,22,5.295441751441295,38700.00076293945,203198,651871
1781897483.4063103,alice_20260619T193058.435633Z_exp_10.0s.bin,bob_20260619T193058.435633Z_exp_10.0s.bin,10.006526053766,9773,127045677,127055449,0.05673458200799955,0.04311958016630822,-0.043436335744028054,-0.3609467455621302,0.2740740740740741,0.5217181678720141,0.6804733727810651,0.362962962962963,0.4695652173872212,1.7551020407805082,0.8536585365801607,304,-0.043436335744028054,30,10.197779576219178,39900.001525878906,398475,640218,88,9.863438159225527,35900.001525878906,398475,619228,27,6.4646718360018705,39400.001525878906,252605,640218,24,6.252722996953797,35200.00076293945,252605,619228,53,5.28888815371465,35400.001525878906,224014,590626,25,5.798930873573374,38900.001525878906,224014,647584,24,5.120315379613377,35700.00076293945,216874,590626,33,5.614101503813833,38700.00076293945,216874,647584
1781897509.0985026,alice_20260619T193124.027506Z_exp_10.0s.bin,bob_20260619T193124.027506Z_exp_10.0s.bin,10.024958031289,9791,127070658,127080448,0.057334012712175836,0.042592464082906935,0.01209319994934785,-0.31543624161073824,0.33962264150943394,0.49395340002532606,0.6577181208053692,0.330188679245283,0.5204081632599958,2.0285714285134695,0.9172932330758099,255,0.01209319994934785,25,9.994824243380565,39099.998474121094,409495,611715,83,10.08730310235498,35500.0,409495,617375,15,5.663021847154843,39700.00076293945,232018,611715,26,5.715419947013267,35099.998474121094,232018,617375,33,3.9697401250948685,35700.00076293945,172103,578091,19,4.5391296190542825,39200.00076293945,172103,661008,16,4.497561042118662,35700.00076293945,194986,578091,38,5.142657175650152,38700.00076293945,194986,661008
1781897534.629388,alice_20260619T193149.702799Z_exp_10.0s.bin,bob_20260619T193149.702799Z_exp_10.0s.bin,10.024958044327,9791,127095736,127105526,0.05443774085276577,0.0430936475608504,-0.07030532598714416,-0.3472222222222222,0.2066115702479339,0.5351526629935721,0.6736111111111112,0.39669421487603307,0.4845360824692316,1.5208333333016495,0.8275862068908443,265,-0.07030532598714416,22,9.991091054817876,39599.998474121094,401641,623444,79,9.904905146070963,35500.0,401641,618066,18,5.954614746121608,39599.998474121094,239375,623444,25,5.903248595986806,35200.00076293945,239375,618066,48,4.5202969531472155,35500.0,194182,583419,27,5.076831673724646,39099.998474121094,194182,655249,21,4.735112436990426,35500.0,203410,583419,25,5.3180950384295675,38400.001525878906,203410,655249
1781897560.514482,alice_20260619T193215.255191Z_exp_10.0s.bin,bob_20260619T193215.255191Z_exp_10.0s.bin,10.006526089729,9773,127120696,127130468,0.05685270390579722,0.043992163060524024,-0.0008869179600886901,-0.2926829268292683,0.2909090909090909,0.5004434589800444,0.6463414634146342,0.35454545454545455,0.5471698113155927,1.820512820466141,0.8896551724076576,274,-0.0008869179600886901,35,9.96228885450293,39500.0,397467,627020,86,9.806726400076535,35599.998474121094,397467,617229,20,6.082989861434368,39400.001525878906,242694,627020,23,5.988003172439912,35200.00076293945,242694,617229,43,4.705052725973062,35500.0,201670,583642,21,5.265482853443192,38900.001525878906,201670,653161,18,4.8028773210045745,35400.001525878906,205863,583642,28,5.374959570875073,38599.998474121094,205863,653161
1781897586.1978955,alice_20260619T193241.131232Z_exp_10.0s.bin,bob_20260619T193241.131232Z_exp_10.0s.bin,10.025982009102,9792,127145950,127155741,0.045587760221493814,0.042642939033078364,-0.068699012451696,-0.31386861313868614,0.17647058823529413,0.534349506225848,0.656934306569343,0.4117647058823529,0.5222222222164198,1.4285714285422741,0.8417266186989805,256,-0.068699012451696,27,9.932211049411123,39599.998474121094,397218,626735,66,9.802879235527671,35400.001525878906,397218,618574,24,6.059299355499368,39400.001525878906,242329,626735,20,5.980398477073509,35400.001525878906,242329,618574,47,4.7192293332509045,35400.001525878906,201716,586405,26,5.271030014458742,39400.001525878906,201716,654971,23,4.831784670072328,35400.001525878906,206527,586405,23,5.39674599831506,38599.998474121094,206527,654971
1781897611.9682035,alice_20260619T193306.779285Z_exp_10.0s.bin,bob_20260619T193306.779285Z_exp_10.0s.bin,10.004478029972,9771,127171010,127180780,0.047759719018986284,0.04269410994347246,-0.07503966155473296,-0.44516129032258067,0.29508196721311475,0.5375198307773664,0.7225806451612903,0.3524590163934426,0.38392857142514347,1.8372093022828557,0.7870967741884703,277,-0.07503966155473296,21,9.898552780796816,39599.998474121094,410432,603205,98,10.099197014267698,35599.998474121094,410432,615432,14,5.562051293560163,-45900.001525878906,230624,603205,22,5.674794392782418,35200.00076293945,230624,615432,45,3.809843318902933,35500.0,165346,576299,24,4.389862064850065,39299.99923706055,165346,664036,19,4.433995314248708,35200.00076293945,192434,576299,34,5.109036303190628,38900.001525878906,192434,664036
1781897637.7883022,alice_20260619T193332.573922Z_exp_10.0s.bin,bob_20260619T193332.573922Z_exp_10.0s.bin,10.006526021365,9773,127196205,127205977,0.047212694931021634,0.04368702725160042,-0.013148245154531168,-0.3132530120481928,0.28695652173913044,0.5065741225772655,0.6566265060240963,0.3565217391304348,0.5229357798117161,1.8048780487364666,0.8733333333275112,281,-0.013148245154531168,37,9.831197163646653,39599.998474121094,396943,619586,88,9.779390217170608,35599.998474121094,396943,616321,21,5.921385309935697,39799.99923706055,239081,619586,20,5.890181694881548,35000.0,239081,616321,49,4.4985907404715295,35700.00076293945,193436,581785,27,5.0722415734323345,39200.00076293945,193436,655973,14,4.676524102179524,35099.998474121094,201087,581785,25,5.272864623321346,38599.998474121094,201087,655973
1781897663.3044698,alice_20260619T193358.412686Z_exp_10.0s.bin,bob_20260619T193358.412686Z_exp_10.0s.bin,10.005502072337,9772,127221439,127231210,0.049506768247686066,0.04338976595316796,0.03307814531272568,-0.32919254658385094,0.3953488372093023,0.48346092734363716,0.6645962732919255,0.3023255813953488,0.5046728971915451,2.307692307633136,0.9863013698562583,290,0.03307814531272568,29,9.763665165998242,39200.00076293945,397054,615095,88,9.766919218395076,35500.0,397054,615300,19,5.873705724022018,39200.00076293945,238863,615095,25,5.875663323536605,35400.001525878906,238863,615300,57,4.368760846260082,35799.99923706055,188167,580756,19,4.9528259779596695,38900.001525878906,188167,658398,20,4.57736977451874,35299.99923706055,197152,580756,33,5.189324096184266,39000.0,197152,658398
1781897689.0478454,alice_20260619T193423.934668Z_exp_10.0s.bin,bob_20260619T193423.934668Z_exp_10.0s.bin,10.005502030192,9772,127246362,127256133,0.043874364534513974,0.044237916310137876,-0.06150175301908843,-0.2847682119205298,0.16176470588235295,0.5307508765095442,0.6423841059602649,0.41911764705882354,0.5567010309220959,1.3859649122563866,0.8636363636307557,287,-0.06150175301908843,32,9.894414860270663,39799.99923706055,393786,628505,80,9.732138301803078,35500.0,393786,618197,17,6.242220817859502,39200.00076293945,248433,628505,22,6.139843251745475,35200.00076293945,248433,618197,54,5.003983087157421,35700.00076293945,213012,587612,26,5.5664598352324,39099.998474121094,213012,653663,31,4.909570528112457,35500.0,208993,587612,25,5.461434756467828,38599.998474121094,208993,653663
1781897714.6234071,alice_20260619T193449.679165Z_exp_10.0s.bin,bob_20260619T193449.679165Z_exp_10.0s.bin,10.006526025262,9773,127271498,127281270,0.04496596151885633,0.04324771745538309,-0.14678260869565218,-0.424,0.13043478260869565,0.573391304347826,0.712,0.43478260869565216,0.40449438201792703,1.2999999999740002,0.7266187050307438,240,-0.14678260869565218,20,9.609156654892367,-37299.99923706055,397790,604303,74,9.784101908377995,36000.0,397790,615305,15,5.7254427555141385,39500.0,237016,604303,16,5.829680730828122,34799.99923706055,237016,615305,38,4.070796836860618,35599.998474121094,175943,578803,29,4.6666014253610415,39099.998474121094,175943,663517,21,4.44251621177751,35299.99923706055,192009,578803,27,5.0927259003322,38799.99923706055,192009,663517
1781897740.3482275,alice_20260619T193515.218694Z_exp_10.0s.bin,bob_20260619T193515.218694Z_exp_10.0s.bin,10.00550201125,9772,127296440,127306211,0.044467739757838146,0.04362846968628443,-0.03994594594594594,-0.3918918918918919,0.312,0.519972972972973,0.6959459459459459,0.344,0.43689320387925346,1.9069767441416983,0.8698630136926723,273,-0.03994594594594594,24,9.633119389274762,39599.998474121094,390808,616570,82,9.62304208741758,35599.998474121094,390808,615925,21,5.911700688030782,39299.99923706055,239833,616570,21,5.905516399233436,35500.0,239833,615925,50,4.534626733629702,35500.0,194617,582827,26,5.121595611252894,39000.0,194617,658269,17,4.627315168588513,35500.0,198595,582827,32,5.226281776087229,38700.00076293945,198595,658269
1781897765.9482143,alice_20260619T193540.966817Z_exp_10.0s.bin,bob_20260619T193540.966817Z_exp_10.0s.bin,10.024958027908,9791,127321577,127331367,0.04064865471274176,0.04321154102615241,-0.11686686686686687,-0.4189189189189189,0.18518518518518517,0.5584334334334334,0.7094594594594594,0.4074074074074074,0.4095238095199093,1.4545454545123968,0.718120805364308,256,-0.11686686686686687,25,9.600431269963542,39599.998474121094,391378,614776,85,9.63320955869904,35599.998474121094,391378,616875,20,5.8549978266441345,39099.998474121094,238689,614776,18,5.874988262897544,35700.00076293945,238689,616875,39,4.440489882239388,35700.00076293945,191031,582572,28,5.0342529215488065,39099.998474121094,191031,660471,16,4.583631763372975,35799.99923706055,197189,582572,25,5.196535113920189,38500.0,197189,660471
1781897791.620509,alice_20260619T193606.542217Z_exp_10.0s.bin,bob_20260619T193606.542217Z_exp_10.0s.bin,10.006526060843,9773,127346557,127356329,0.04723008471476071,0.044056424383324355,-0.001684257803727815,-0.2328767123287671,0.22950819672131148,0.5008421289018639,0.6164383561643836,0.38524590163934425,0.6222222222153087,1.5957446808171118,0.9562043795550643,268,-0.001684257803727815,31,9.616097450696456,39599.998474121094,387740,620414,74,9.548845185533883,35599.998474121094,387740,616075,16,5.977386412459018,27399.999618530273,241020,620414,25,5.935582262901368,35599.998474121094,241020,616075,49,4.727121545118431,35599.998474121094,202341,584435,30,5.302527581238316,39400.001525878906,202341,655575,17,4.732845272778935,34900.001525878906,202586,584435,26,5.308948026216859,38599.998474121094,202586,655575
1781897817.3044608,alice_20260619T193632.228504Z_exp_10.0s.bin,bob_20260619T193632.228504Z_exp_10.0s.bin,10.024958011676,9791,127371636,127381426,0.03931408551220466,0.0426094966316756,0.0292542697705879,-0.28662420382165604,0.34513274336283184,0.485372865114706,0.643312101910828,0.3274336283185841,0.5544554455390648,2.0540540539985392,0.9565217391235036,270,0.0292542697705879,33,9.629535523038156,39599.998474121094,388238,621627,76,9.564876682168693,35400.001525878906,388238,617453,25,5.979624128757638,39099.998474121094,241083,621627,23,5.939473120012146,35700.00076293945,241083,617453,54,4.760425883920638,35599.998474121094,203685,585746,22,5.341035201906888,39200.00076293945,203685,657187,15,4.751030537158058,35599.998474121094,203283,585746,22,5.330493943831101,39000.0,203283,657187
1781897842.9584908,alice_20260619T193657.898590Z_exp_10.0s.bin,bob_20260619T193657.898590Z_exp_10.0s.bin,10.003454058789,9770,127396715,127406484,0.04200949559893961,0.043979139786277884,-0.047397515188002864,-0.3509933774834437,0.256198347107438,0.5236987575940014,0.6754966887417219,0.371900826446281,0.4803921568580354,1.6888888888513582,0.8503401360486372,272,-0.047397515188002864,29,9.532872658540935,40000.0,385116,619045,75,9.478605451393316,35599.998474121094,385116,615521,27,5.920284328588147,39299.99923706055,239172,619045,20,5.8865822843523565,35700.00076293945,239172,615521,48,4.76130837253687,35599.998474121094,203473,585207,23,5.3406563387834,39000.0,203473,656414,22,4.768351831964576,35000.0,203774,585207,28,5.348556834465745,39000.0,203774,656414
1781897868.590889,alice_20260619T193723.592901Z_exp_10.0s.bin,bob_20260619T193723.592901Z_exp_10.0s.bin,10.024958051511,9791,127421793,127431583,0.04379589990212617,0.04317530286116489,-0.06960686045216616,-0.3424657534246575,0.2032520325203252,0.5348034302260831,0.6712328767123288,0.3983739837398374,0.489795918362349,1.5102040816018327,0.8299319727834699,269,-0.06960686045216616,33,9.591430291911033,39799.99923706055,385873,622962,77,9.521484022610252,35900.001525878906,385873,618419,21,6.001140785275633,39500.0,241432,622962,15,5.957376988145941,35500.0,241432,618419,47,4.8617729022670435,35400.001525878906,207359,587617,28,5.434338485215778,38900.001525878906,207359,656820,21,4.827400827388579,35599.998474121094,205893,587617,27,5.3959184493392245,38799.99923706055,205893,656820
1781897894.3493545,alice_20260619T193749.211929Z_exp_10.0s.bin,bob_20260619T193749.211929Z_exp_10.0s.bin,10.02598204196,9792,127446812,127456603,0.04068001000947056,0.04386061765656678,-0.04844131325689552,-0.3567251461988304,0.25984251968503935,0.5242206566284477,0.6783625730994152,0.3700787401574803,0.47413793103039537,1.7021276595382526,0.8282208588906245,298,-0.04844131325689552,37,9.990050737375897,39700.00076293945,391268,639971,93,9.7075380325111,35599.998474121094,391268,621873,23,6.6092667014039295,39400.001525878906,258857,639971,18,6.422360562278861,35599.998474121094,258857,621873,55,5.634402017037383,35799.99923706055,237200,595388,34,6.162479340320216,39299.99923706055,237200,651190,13,5.259543255524452,39099.998474121094,221419,595388,25,5.752487407480447,38700.00076293945,221419,651190
1781897920.0910625,alice_20260619T193814.931439Z_exp_10.0s.bin,bob_20260619T193814.931439Z_exp_10.0s.bin,10.024958006283,9791,127471930,127481720,0.03768983982624706,0.04375386117968329,-0.04569766838032924,-0.25170068027210885,0.16030534351145037,0.5228488341901646,0.6258503401360545,0.4198473282442748,0.5978260869500236,1.381818181793058,0.8911564625789717,278,-0.04569766838032924,25,9.442844245120089,39599.998474121094,398667,593629,77,9.82566161017985,35700.00076293945,398667,617695,15,5.541871169972026,-61200.00076293945,233972,593629,30,5.76654124433926,35500.0,233972,617695,44,4.049123112791032,35400.001525878906,175180,579294,33,4.702022144577284,39299.99923706055,175180,672702,22,4.445691244119698,35000.0,192337,579294,32,5.162534725548356,38799.99923706055,192337,672702
1781897945.7628953,alice_20260619T193840.675728Z_exp_10.0s.bin,bob_20260619T193840.675728Z_exp_10.0s.bin,10.00652601433,9773,127497085,127506857,0.0368193768944617,0.043913006868362484,0.012138879220327164,-0.3727810650887574,0.39705882352941174,0.4939305603898364,0.6863905325443787,0.3014705882352941,0.45689655172019916,2.3170731706751937,0.9426751592296646,305,0.012138879220327164,37,10.278412957494975,39599.998474121094,397527,646819,88,9.907857497998847,35400.001525878906,397527,623500,28,6.897005988488503,39400.001525878906,266748,646819,16,6.648356393090775,23000.0,266748,623500,64,6.0232813321312895,35400.001525878906,251951,598054,19,6.536352093137427,38900.001525878906,251951,648997,22,5.496763286722224,35500.0,229927,598054,31,5.96498457128096,38700.00076293945,229927,648997
1781897971.587686,alice_20260619T193906.366398Z_exp_10.0s.bin,bob_20260619T193906.366398Z_exp_10.0s.bin,10.024958057387,9791,127522164,127531954,0.036820108520556914,0.04391332415423925,-0.007182930975858537,-0.35260115606936415,0.3382352941176471,0.5035914654879293,0.6763005780346821,0.33088235294117646,0.47863247862838776,2.0222222221772843,0.9074074074018061,309,-0.007182930975858537,38,9.752516016559108,39799.99923706055,388915,628470,94,9.625672943827945,35500.0,388915,620296,23,6.258446421106855,39200.00076293945,249577,628470,18,6.177047880132541,35500.0,249577,620296,57,5.231754989633401,35599.998474121094,222161,590204,26,5.81953894502442,39400.001525878906,222161,656513,19,5.004621168328067,35099.998474121094,212516,590204,34,5.566886800297125,38900.001525878906,212516,656513
1781897997.2055395,alice_20260619T193932.202395Z_exp_10.0s.bin,bob_20260619T193932.202395Z_exp_10.0s.bin,10.007550087049,9774,127547397,127557170,0.04157041960085275,0.04278067318993575,-0.06987577639751553,-0.35714285714285715,0.21739130434782608,0.5349378881987578,0.6785714285714286,0.391304347826087,0.4736842105200831,1.5555555555209877,0.8760330578439997,227,-0.06987577639751553,19,9.28520620688701,47500.0,387518,599470,62,9.549464473515364,35799.99923706055,387518,616531,14,5.590944022994032,-78000.0,233338,599470,17,5.750063071447334,35200.00076293945,233338,616531,40,4.312081377503748,35299.99923706055,186029,579928,25,4.965740234976321,39200.00076293945,186029,667838,20,4.565341896727127,35299.99923706055,196955,579928,30,5.2573919549089725,38799.99923706055,196955,667838
1781898022.9114022,alice_20260619T193957.815153Z_exp_10.0s.bin,bob_20260619T193957.815153Z_exp_10.0s.bin,10.005502082352,9772,127572418,127582189,0.036473037937347665,0.04373639394118066,-0.01868802440884823,-0.4057971014492754,0.3684210526315789,0.5093440122044242,0.7028985507246377,0.3157894736842105,0.42268041236677645,2.1666666666150793,0.9496402877629523,271,-0.01868802440884823,20,9.23054357954716,48299.99923706055,387132,596413,82,9.52079482204326,35400.001525878906,387132,615167,15,5.527210354105488,39000.0,231813,596413,21,5.701011567326686,35599.998474121094,231813,615167,47,4.244506756947965,35599.998474121094,183326,579138,25,4.898510742969003,39000.0,183326,668373,17,4.5059479616840985,35200.00076293945,194618,579138,44,5.2002354481914255,38700.00076293945,194618,668373
1781898048.5089319,alice_20260619T194023.516527Z_exp_10.0s.bin,bob_20260619T194023.516527Z_exp_10.0s.bin,10.006526107242,9773,127597515,127607287,0.03901284385934091,0.044451621379372315,-0.08779912369396697,-0.2608695652173913,0.08527131782945736,0.5438995618469835,0.6304347826086957,0.4573643410852713,0.5862068965449861,1.1864406779459926,0.8287671232819948,267,-0.08779912369396697,27,9.044970314532666,39799.99923706055,383831,589509,74,9.458761799332104,35599.998474121094,383831,616478,13,5.528556683858767,8000.0,234609,589509,24,5.781478429255338,34799.99923706055,234609,616478,42,4.169065785838267,35400.001525878906,180342,578316,30,4.854314937293278,39299.99923706055,180342,673371,29,4.42673403421609,35200.00076293945,191488,578316,28,5.154334867709216,39099.998474121094,191488,673371
1781898074.052657,alice_20260619T194049.115360Z_exp_10.0s.bin,bob_20260619T194049.115360Z_exp_10.0s.bin,10.005502012956,9772,127622516,127632287,0.03343610813646422,0.0430055697164357,-0.09489247311827956,-0.4064516129032258,0.21666666666666667,0.5474462365591398,0.7032258064516129,0.39166666666666666,0.42201834861998144,1.5531914893286556,0.762820512815623,275,-0.09489247311827956,26,9.177657212231257,39799.99923706055,375794,610887,88,9.259505207838032,35500.0,375794,616335,21,5.787193832135671,39500.0,236966,610887,20,5.838805066287772,35400.001525878906,236966,616335,45,4.681715547680035,35400.001525878906,201123,582267,30,5.309027013578753,39200.00076293945,201123,660286,17,4.64021110104035,35500.0,199340,582267,28,5.261961311668922,38700.00076293945,199340,660286
1781898099.9556298,alice_20260619T194114.643915Z_exp_10.0s.bin,bob_20260619T194114.643915Z_exp_10.0s.bin,10.027006080599,9793,127647437,127657229,0.03604396433294287,0.04322111180603772,-0.04772613693153424,-0.4057971014492754,0.3103448275862069,0.5238630684657671,0.7028985507246377,0.3448275862068966,0.42268041236677645,1.8999999999525001,0.8540145985339124,254,-0.04772613693153424,20,8.951002586590468,40200.00076293945,376784,595512,82,9.270195971322993,35500.0,376784,616748,15,5.4924382325606445,39299.99923706055,231199,595512,21,5.688298968039791,35200.00076293945,231199,616748,45,4.320393222760675,35700.00076293945,186777,579844,23,4.990800609249308,38799.99923706055,186777,669820,17,4.480924385408962,35200.00076293945,193717,579844,31,5.176241837174535,38799.99923706055,193717,669820
1781898125.54827,alice_20260619T194140.543729Z_exp_10.0s.bin,bob_20260619T194140.543729Z_exp_10.0s.bin,10.005502088078,9772,127672731,127682502,0.029013041054537524,0.04397450479963887,-0.036159100040176764,-0.2631578947368421,0.19083969465648856,0.5180795500200883,0.631578947368421,0.40458015267175573,0.5833333333263888,1.4716981131797793,0.9270072992633066,264,-0.036159100040176764,30,8.962855185094126,39599.998474121094,375706,596729,69,9.242196696454192,35500.0,375706,615327,15,5.470164785994629,-66400.0015258789,229299,596729,19,5.6406510950058015,35599.998474121094,229299,615327,43,4.362599978746785,36099.998474121094,188331,579432,31,5.020341929732094,39000.0,188331,666792,22,4.5247517214297615,35000.0,195331,579432,35,5.206941021268403,38500.0,195331,666792
1781898151.22408,alice_20260619T194206.135156Z_exp_10.0s.bin,bob_20260619T194206.135156Z_exp_10.0s.bin,10.005502031637,9772,127697731,127707502,0.018959073239873673,0.04449021793495687,-0.08744209984559959,-0.32413793103448274,0.14925373134328357,0.5437210499227998,0.6620689655172414,0.4253731343283582,0.5104166666613498,1.3508771929587566,0.8235294117593234,279,-0.08744209984559959,29,8.877011407639316,39900.001525878906,375229,591765,82,9.241653441718547,35500.0,375229,616073,14,5.427854017947223,-32400.001525878906,229434,591765,20,5.650814611203433,35099.998474121094,229434,616073,39,4.2804192857670085,35500.0,185097,578450,36,4.955459425666412,39400.001525878906,185097,669674,21,4.467017141036699,35099.998474121094,193166,578450,38,5.171484548200554,38799.99923706055,193166,669674
1781898176.84538,alice_20260619T194231.830094Z_exp_10.0s.bin,bob_20260619T194231.830094Z_exp_10.0s.bin,10.023934083443,9790,127722810,127732599,0.0299543125084603,0.04277844974572432,-0.08699780428461218,-0.3284671532846715,0.15447154471544716,0.5434989021423061,0.6642335766423357,0.42276422764227645,0.5054945054889506,1.365384615358358,0.8181818181760967,260,-0.08699780428461218,27,8.900222420233288,39299.99923706055,380743,585797,77,9.38338633740227,35599.998474121094,380743,617598,14,5.412323004878078,83199.99694824219,231534,585797,19,5.7061402894973705,35000.0,231534,617598,39,4.17602247663843,35700.00076293945,180894,578518,34,4.879557506906479,39000.0,180894,675981,18,4.461151080179515,35700.00076293945,193245,578518,32,5.212721762038224,39000.0,193245,675981
1781898202.3778508,alice_20260619T194257.455685Z_exp_10.0s.bin,bob_20260619T194257.455685Z_exp_10.0s.bin,10.006526110727,9773,127747848,127757620,0.03375257835831126,0.04400722638409827,-0.08875248838752489,-0.31386861313868614,0.13636363636363635,0.5443762441937624,0.656934306569343,0.4318181818181818,0.5222222222164198,1.3157894736611266,0.8299319727834699,269,-0.08875248838752489,22,8.817720038506902,39599.998474121094,376466,585941,77,9.262578176200462,35599.998474121094,376466,615502,13,5.36430469635782,-30299.999237060547,229025,585941,25,5.634936400111327,35099.998474121094,229025,615502,40,4.1588026499015,35400.001525878906,180244,577206,37,4.846655117444797,39299.99923706055,180244,672674,20,4.416530094917144,34900.001525878906,191414,577206,35,5.14700984582332,38700.00076293945,191414,672674
1781898228.040941,alice_20260619T194322.982804Z_exp_10.0s.bin,bob_20260619T194322.982804Z_exp_10.0s.bin,10.006526102969,9773,127772770,127782542,0.03351343485594162,0.043684338422644776,-0.07805469895354127,-0.37748344370860926,0.22137404580152673,0.5390273494767706,0.6887417218543046,0.3893129770992366,0.4519230769187315,1.568627450949635,0.8193548387043913,282,-0.07805469895354127,29,9.08630071970959,39700.00076293945,371784,611392,86,9.16624159491129,35500.0,371784,616771,18,5.764428126688783,39700.00076293945,235863,611392,18,5.815143312516303,35599.998474121094,235863,616771,50,4.760910078420208,35700.00076293945,204426,582609,32,5.388333746473918,39200.00076293945,204426,659389,19,4.669080915597423,35299.99923706055,200483,582609,30,5.284402739839015,38900.001525878906,200483,659389
1781898253.609708,alice_20260619T194348.657588Z_exp_10.0s.bin,bob_20260619T194348.657588Z_exp_10.0s.bin,10.006526108833,9773,127797848,127807620,0.02954722174196668,0.043400985293025,0.0500640204865557,-0.28169014084507044,0.38181818181818183,0.47496798975672216,0.6408450704225352,0.3090909090909091,0.5604395604334017,2.235294117581315,1.015999999991872,252,0.0500640204865557,25,8.972676806104003,39900.001525878906,370904,605179,74,9.134433747363687,35700.00076293945,370904,616089,17,5.66477272906559,39200.00076293945,234165,605179,26,5.766895688510822,35200.00076293945,234165,616089,45,4.549962832896641,35599.998474121094,195912,580992,19,5.184977232868167,39200.00076293945,195912,662078,15,4.545573397969646,35700.00076293945,195723,580992,31,5.179975187577363,38500.0,195723,662078
1781898279.357139,alice_20260619T194414.223855Z_exp_10.0s.bin,bob_20260619T194414.223855Z_exp_10.0s.bin,10.006526097917,9773,127822809,127832581,0.02671556973735499,0.043715652068699665,0.02047071702244116,-0.32413793103448274,0.36507936507936506,0.4897646414887794,0.6620689655172414,0.31746031746031744,0.5104166666613498,2.14999999994625,0.9926470588162306,271,0.02047071702244116,32,8.985500783205554,39900.001525878906,369805,607845,76,9.117065502781314,35700.00076293945,369805,616745,20,5.742745916383723,39700.00076293945,236347,607845,17,5.826830573912888,38000.0,236347,616745,52,4.644486137589195,35599.998474121094,200066,580748,21,5.284863613697902,38799.99923706055,200066,660821,19,4.558127193881459,35299.99923706055,196346,580748,34,5.186597578274811,38900.001525878906,196346,660821
