datetime,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,CHSH_S_value,T_Ljubljana,T_Drnovo,T_delta,dT_Ljubljana_dt_C_per_h,dT_Drnovo_dt_C_per_h,dT_delta_dt_C_per_h
2026-07-01 11:06:51.851167917,,,,,,,0.0209887932761102,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:06:51.851167917,0.3321093226022803,0.3928571428571428,0.2713615023474178,0.3339453386988598,0.3035714285714285,0.3643192488262911,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:07:47.167592049,0.289140792430327,0.3262342691190706,0.2520473157415832,0.3554296037848365,0.3368828654404646,0.3739763421292084,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:07:47.167592049,,,,,,,0.034625541788223,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:08:41.142220020,0.3311817705439779,0.3919694072657744,0.2703941338221814,0.334409114728011,0.3040152963671128,0.3648029330889092,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:08:41.142220020,,,,,,,0.0054809818802419,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:09:38.781042099,0.2989246357780419,0.3152804642166344,0.2825688073394495,0.350537682110979,0.3423597678916827,0.3587155963302752,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:09:38.781042099,,,,,,,0.0662850065621178,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:10:35.959587097,,,,,,,0.2118807813014981,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:10:35.959587097,0.3378383172855178,0.3818860877684407,0.293790546802595,0.3310808413572411,0.3090569561157796,0.3531047265987025,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:11:33.524776936,,,,,,,0.0223569503418953,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:11:33.524776936,0.3021025817699688,0.3896457765667575,0.21455938697318,0.3489487091150156,0.3051771117166212,0.3927203065134099,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:12:30.702579021,0.3285966848570319,0.400709219858156,0.2564841498559078,0.335701657571484,0.299645390070922,0.3717579250720461,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:12:30.702579021,,,,,,,0.2014625896521094,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:13:28.606640100,0.3445392819558002,0.4602272727272727,0.2288512911843277,0.3277303590220999,0.2698863636363636,0.3855743544078361,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:13:28.606640100,,,,,,,0.1951253534404282,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:14:22.861330986,,,,,,,0.1205769308290313,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:14:22.861330986,0.3163710637431033,0.4280408542246982,0.2047012732615083,0.3418144681284483,0.2859795728876508,0.3976493633692458,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:15:20.753140926,,,,,,,0.195493642744388,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:15:20.753140926,0.3417437801631245,0.4274661508704062,0.256021409455843,0.3291281099184377,0.2862669245647969,0.3719892952720785,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:16:18.337946892,,,,,,,0.1571157381081513,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:16:18.337946892,0.3554807233388132,0.4797687861271676,0.2311926605504587,0.3222596383305934,0.2601156069364161,0.3844036697247706,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:17:16.390371084,0.3599760813235001,0.4482758620689655,0.2716763005780346,0.3200119593382499,0.2758620689655172,0.3641618497109826,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:17:16.390371084,,,,,,,0.2099807292744577,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:18:13.320527077,0.3745396358703977,0.4665334665334665,0.2825458052073288,0.3127301820648012,0.2667332667332667,0.3587270973963355,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:18:13.320527077,,,,,,,0.2054720248455586,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:19:11.273572922,,,,,,,0.02517297144753,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:19:11.273572922,0.2938628158844765,0.4,0.187725631768953,0.3530685920577617,0.3,0.4061371841155234,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:20:08.315304041,,,,,,,0.1619626688659685,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:20:08.315304041,0.3437921384213724,0.4355948869223205,0.2519893899204244,0.3281039307893137,0.2822025565388397,0.3740053050397878,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:21:05.664870024,,,,,,,0.0977263746181556,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:21:05.664870024,0.3119999310909829,0.4484732824427481,0.1755265797392176,0.3440000344545085,0.2757633587786259,0.4122367101303911,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:22:03.078026056,0.3396571384327334,0.5004821600771456,0.1788321167883211,0.3301714307836333,0.2497589199614271,0.4105839416058394,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:22:03.078026056,,,,,,,0.2523679085150299,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:23:00.793346882,0.3426260264961557,0.5770676691729323,0.1081843838193791,0.3286869867519221,0.2114661654135338,0.4459078080903104,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:23:00.793346882,,,,,,,0.1570033936281921,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:23:57.999555111,0.3749645333826782,0.5712918660287082,0.1786372007366482,0.3125177333086609,0.2143540669856459,0.4106813996316759,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:23:57.999555111,,,,,,,0.2173190767342928,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:24:55.837497950,,,,,,,0.3473244411552781,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:24:55.837497950,0.4174304731178214,0.6477382098171318,0.187122736418511,0.2912847634410893,0.176130895091434,0.4064386317907444,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:25:53.230720997,,,,,,,0.3564288649834201,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:25:53.230720997,0.4165275655958723,0.6044568245125348,0.2285983066792097,0.2917362172020639,0.1977715877437326,0.3857008466603951,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:26:50.468569040,0.4224494853221502,0.6188524590163934,0.2260465116279069,0.2887752573389249,0.1905737704918032,0.3869767441860465,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:26:50.468569040,,,,,,,0.3303111400992383,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:27:48.115629911,0.4272104380785771,0.6313725490196078,0.2230483271375464,0.2863947809607114,0.1843137254901961,0.3884758364312267,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:27:48.115629911,,,,,,,0.4658032045206147,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:28:46.072792053,0.4523548701711734,0.6444866920152091,0.2602230483271375,0.2738225649144133,0.1777566539923954,0.3698884758364312,,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:28:46.072792053,,,,,,,0.636163803371173,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:29:43.941751957,,,,,,,0.7271776256836457,29.1,28.8,0.3000000000000007,0.0,0.0,0.0
2026-07-01 11:29:43.941751957,0.4745985894492528,0.6768236380424746,0.2723735408560311,0.2627007052753736,0.1615881809787627,0.3638132295719844,,29.1,28.8,0.3000000000000007,,,
2026-07-01 11:30:41.626101017,,,,,,,0.8453248220544363,31.1,29.8,1.3000000000000007,124.81721848869206,62.40860924434603,62.40860924434603
2026-07-01 11:30:41.626101017,0.5047676854232124,0.6796296296296296,0.3299057412167952,0.2476161572883938,0.1601851851851851,0.3350471293916024,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:31:39.097796917,0.5591534173976608,0.69140625,0.4269005847953216,0.2204232913011695,0.154296875,0.2865497076023391,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:31:39.097796917,,,,,,,0.9773528167463316,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:32:36.745646000,0.5574843934928407,0.6858536585365854,0.4291151284490961,0.2212578032535796,0.1570731707317073,0.285442435775452,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:32:36.745646000,,,,,,,1.1190750671789182,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:33:34.397633076,,,,,,,1.2158315385917982,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:33:34.397633076,0.578666481408744,0.6954413191076625,0.4618916437098255,0.210666759295628,0.1522793404461687,0.2690541781450872,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:34:31.834352016,0.5668121911790225,0.6679611650485436,0.4656632173095014,0.2165939044104887,0.1660194174757281,0.2671683913452493,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:34:31.834352016,,,,,,,1.3109443263103868,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:35:29.360312939,,,,,,,1.3693070434703984,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:35:29.360312939,0.5843634065688619,0.6772334293948127,0.4914933837429111,0.207818296715569,0.1613832853025936,0.2542533081285444,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:36:26.855751991,0.5940242219927693,0.6657223796033994,0.5223260643821391,0.2029878890036153,0.1671388101983003,0.2388369678089304,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:36:26.855751991,,,,,,,1.566441541673341,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:37:24.382189035,0.5821500858684985,0.6486751717369971,0.515625,0.2089249570657507,0.1756624141315014,0.2421875,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:37:24.382189035,,,,,,,1.7324407812006457,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:38:21.680094957,,,,,,,1.5967339633172453,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:38:21.680094957,0.5017170739339181,0.5953533397870281,0.4080808080808081,0.2491414630330409,0.2023233301064859,0.295959595959596,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:39:18.979633093,,,,,,,1.5836078563295364,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:39:18.979633093,0.4832277998958143,0.5698711595639246,0.396584440227704,0.2583861000520928,0.2150644202180376,0.301707779886148,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:40:16.601653099,,,,,,,1.6883819013304533,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:40:16.601653099,0.4900582823750068,0.540650406504065,0.4394661582459485,0.2549708588124966,0.2296747967479674,0.2802669208770257,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:41:13.883538961,0.4595319205732258,0.5170399221032133,0.4020239190432382,0.2702340397133871,0.2414800389483933,0.2989880404783808,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:41:13.883538961,,,,,,,1.862660324881396,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:42:11.151407957,0.4556136783733826,0.4972273567467652,0.414,0.2721931608133087,0.2513863216266174,0.293,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:42:11.151407957,,,,,,,1.8630763838773008,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:43:08.879206896,0.5032061845699374,0.5643363728470111,0.4420759962928637,0.2483969077150312,0.2178318135764944,0.2789620018535681,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:43:08.879206896,,,,,,,2.04696263821575,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:44:06.521330117,0.4757617223134465,0.508994708994709,0.4425287356321839,0.2621191388432767,0.2455026455026455,0.278735632183908,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:44:06.521330117,,,,,,,2.120901489354498,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:45:03.829708099,,,,,,,2.036928364568052,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:45:03.829708099,0.4694509274975751,0.5092143549951503,0.4296875,0.2652745362512124,0.2453928225024248,0.28515625,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:46:01.349600077,0.482615083251714,0.5,0.465230166503428,0.258692458374143,0.25,0.267384916748286,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:46:01.349600077,,,,,,,2.089632942074168,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:46:59.895858049,0.467151617954071,0.4655532359081419,0.46875,0.2664241910229645,0.267223382045929,0.265625,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:46:59.895858049,,,,,,,2.082785164650862,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:47:57.323369026,,,,,,,2.223461280084941,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:47:57.323369026,0.5115332329395395,0.5208121827411167,0.5022542831379622,0.2442333835302302,0.2395939086294416,0.2488728584310189,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:48:54.790318966,,,,,,,2.2370831959489754,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:48:54.790318966,0.4806493316929749,0.4945054945054945,0.4667931688804554,0.2596753341535125,0.2527472527472527,0.2666034155597723,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:49:51.821157932,,,,,,,2.0549463234475938,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:49:51.821157932,0.4650755987197881,0.5117647058823529,0.4183864915572232,0.2674622006401059,0.2441176470588235,0.2908067542213883,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:50:48.947046041,0.4039216123629861,0.431661750245821,0.3761814744801512,0.2980391938185069,0.2841691248770894,0.3119092627599243,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:50:48.947046041,,,,,,,1.949024258034033,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:51:46.291038036,0.4391119980044899,0.4526315789473684,0.4255924170616114,0.280444000997755,0.2736842105263158,0.2872037914691943,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:51:46.291038036,,,,,,,2.0984852798937736,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:52:43.286539078,0.4127750979801025,0.4274193548387097,0.3981308411214953,0.2936124510099487,0.2862903225806452,0.3009345794392523,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:52:43.286539078,,,,,,,2.1017714279942914,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:53:40.330190897,,,,,,,2.0254976107566733,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:53:40.330190897,0.4396136482184291,0.4528122020972354,0.4264150943396226,0.2801931758907854,0.2735938989513822,0.2867924528301886,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:54:37.538481951,0.4275265221250729,0.4773175542406311,0.3777354900095147,0.2862367389374635,0.2613412228796844,0.3111322549952426,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:54:37.538481951,,,,,,,2.003512428003648,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:55:34.913069963,,,,,,,2.04773915533106,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:55:34.913069963,0.3978632039654294,0.4031936127744511,0.3925327951564076,0.3010683980172853,0.2984031936127744,0.3037336024217961,,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:56:31.758574963,0.4611585356863785,0.4492753623188406,0.4730417090539165,0.2694207321568107,0.2753623188405797,0.2634791454730417,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:56:31.758574963,,,,,,,2.1693287266038808,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:57:28.653920889,0.4446080851372881,0.4719848053181386,0.4172313649564375,0.2776959574313559,0.2640075973409306,0.2913843175217812,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:57:28.653920889,,,,,,,1.9667807722265984,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:58:26.197273016,0.4376545112104621,0.4984833164812942,0.37682570593963,0.2811727443947689,0.2507583417593528,0.311587147030185,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:58:26.197273016,,,,,,,1.9715860256383289,31.1,29.8,1.3000000000000007,,,
2026-07-01 11:59:23.503552914,,,,,,,2.055736240321702,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 11:59:23.503552914,0.4627318972993062,0.48046875,0.4449950445986125,0.2686340513503469,0.259765625,0.2775024777006937,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:00:20.540189981,,,,,,,1.9532388866193415,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:00:20.540189981,0.4685443537773098,0.5172413793103449,0.4198473282442748,0.2657278231113451,0.2413793103448276,0.2900763358778626,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:01:17.784440041,0.4385644071561118,0.4558689717925386,0.421259842519685,0.280717796421944,0.2720655141037306,0.2893700787401574,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:01:17.784440041,,,,,,,2.0039094244738056,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:02:15.181708097,0.4468803749491156,0.4630350194552529,0.4307257304429783,0.2765598125254421,0.2684824902723735,0.2846371347785108,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:02:15.181708097,,,,,,,1.9648102271220191,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:03:12.452171087,0.3849884605348447,0.4180734856007944,0.3519034354688951,0.3075057697325776,0.2909632571996027,0.3240482822655524,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:03:12.452171087,,,,,,,1.763138427565364,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:04:09.515444040,,,,,,,2.090644421403081,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:04:09.515444040,0.4862688568295339,0.5108481262327417,0.4616895874263261,0.256865571585233,0.2445759368836292,0.2691552062868369,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:05:07.022103071,,,,,,,2.009197084582135,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:05:07.022103071,0.4412199422574013,0.4488802336903603,0.4335596508244423,0.2793900288712994,0.2755598831548199,0.2832201745877789,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:06:04.268013000,0.4446274509803921,0.452,0.4372549019607843,0.2776862745098039,0.274,0.2813725490196078,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:06:04.268013000,,,,,,,2.0854288150042626,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:07:01.469890118,0.5021202116893675,0.5431192660550459,0.4611211573236889,0.2489398941553163,0.228440366972477,0.2694394213381555,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:07:01.469890118,,,,,,,2.1640863815238447,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:07:58.174702883,0.441641771731731,0.4400805639476334,0.4432029795158286,0.2791791141341345,0.2799597180261833,0.2783985102420857,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:07:58.174702883,,,,,,,2.157095865101871,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:08:55.712635040,,,,,,,2.122631960296879,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:08:55.712635040,0.4774395189593049,0.4877049180327868,0.467174119885823,0.2612802405203475,0.2561475409836065,0.2664129400570885,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:09:49.617839098,,,,,,,2.1079149193942843,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:09:49.617839098,0.4239709888815256,0.4294234592445328,0.4185185185185185,0.2880145055592371,0.2852882703777336,0.2907407407407407,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:10:43.705002069,0.3563409387972019,0.3557978196233895,0.3568840579710144,0.3218295306013989,0.3221010901883052,0.3215579710144927,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:10:43.705002069,,,,,,,1.8956476148672572,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:11:40.529915094,0.3917133289415898,0.3951690821256038,0.3882575757575757,0.3041433355292051,0.302415458937198,0.3058712121212121,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:11:40.529915094,,,,,,,2.052607991536416,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:12:34.643009901,0.4023396976051208,0.3900452488687783,0.4146341463414634,0.2988301511974396,0.3049773755656109,0.2926829268292683,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:12:34.643009901,,,,,,,2.037692100119579,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:13:28.964545965,0.3904171148207629,0.4076999012833169,0.373134328358209,0.3047914425896185,0.2961500493583415,0.3134328358208955,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:13:28.964545965,,,,,,,1.9092728764151576,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:14:23.456899881,,,,,,,1.9469624217606945,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:14:23.456899881,0.3751587301587301,0.4114285714285714,0.3388888888888889,0.3124206349206349,0.2942857142857142,0.3305555555555555,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:15:17.814570904,0.4177172654174254,0.4189315838800375,0.4165029469548134,0.2911413672912872,0.2905342080599812,0.2917485265225933,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:15:17.814570904,,,,,,,1.924669791372329,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:16:14.450273991,0.429922682045757,0.4354838709677419,0.4243614931237721,0.2850386589771215,0.282258064516129,0.2878192534381139,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:16:14.450273991,,,,,,,2.137400572221278,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:17:11.633168936,,,,,,,2.1003435515657247,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:17:11.633168936,0.4283461776951014,0.4088050314465409,0.447887323943662,0.2858269111524493,0.2955974842767295,0.276056338028169,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:18:09.863332033,,,,,,,2.079143672022428,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:18:09.863332033,0.4238832611389656,0.4263105835806132,0.421455938697318,0.2880583694305172,0.2868447082096934,0.289272030651341,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:19:07.268338919,,,,,,,2.13991062389153,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:19:07.268338919,0.46147235901488,0.4558960074280409,0.4670487106017192,0.26926382049256,0.2720519962859796,0.2664756446991404,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:20:05.037718058,0.4642107177855509,0.4718779790276454,0.4565434565434565,0.2678946411072245,0.2640610104861773,0.2717282717282717,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:20:05.037718058,,,,,,,2.11722270222655,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:21:02.671708107,0.4999321307915058,0.5115830115830116,0.48828125,0.2500339346042471,0.2442084942084942,0.255859375,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:21:02.671708107,,,,,,,2.103144626328729,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:22:00.520073891,0.4780469326394453,0.4699570815450644,0.4861367837338262,0.2609765336802773,0.2650214592274678,0.2569316081330868,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:22:00.520073891,,,,,,,2.1583145125739533,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:22:58.360069990,0.4973553603243605,0.4806739345887016,0.5140367860600193,0.2513223198378197,0.2596630327056491,0.2429816069699903,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:22:58.360069990,,,,,,,2.117098556765866,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:23:55.714550018,,,,,,,2.094283851147117,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:23:55.714550018,0.4801757484609453,0.4760508308895406,0.4843006660323501,0.2599121257695273,0.2619745845552297,0.2578496669838249,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:24:53.376429081,0.4748184695587414,0.4878048780487805,0.4618320610687023,0.2625907652206293,0.2560975609756097,0.2690839694656488,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:24:53.376429081,,,,,,,2.1651441497585133,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:25:51.483268976,0.4903449643140365,0.4845360824742268,0.4961538461538461,0.2548275178429817,0.2577319587628865,0.2519230769230769,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:25:51.483268976,,,,,,,2.1588094243173286,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:26:49.484019995,,,,,,,2.051006870542988,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:26:49.484019995,0.5192418387030653,0.5153922542204568,0.5230914231856739,0.2403790806484673,0.2423038728897716,0.238454288407163,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:27:47.173192978,,,,,,,2.174236885763361,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:27:47.173192978,0.552017783388449,0.5330049261083744,0.5710306406685237,0.2239911083057754,0.2334975369458128,0.2144846796657381,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:28:45.172507048,,,,,,,2.0431132773348946,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:28:45.172507048,0.5283318327209212,0.551622418879056,0.5050412465627865,0.2358340836395394,0.2241887905604719,0.2474793767186067,,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:29:41.901906013,0.4882833866297072,0.5413184772516249,0.4352482960077897,0.2558583066851463,0.2293407613741875,0.2823758519961051,,31.1,29.8,1.3000000000000007,0.0,0.0,0.0
2026-07-01 12:29:41.901906013,,,,,,,1.9065864946941489,31.1,29.8,1.3000000000000007,,,
2026-07-01 12:30:35.744509935,0.5547056209880418,0.5724275724275725,0.5369836695485111,0.2226471895059791,0.2137862137862138,0.2315081652257444,,32.0,28.6,3.3999999999999986,60.17539576454503,-80.23386101939346,140.4092567839385
2026-07-01 12:30:35.744509935,,,,,,,1.999320004474128,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:31:30.084548950,0.5213461516556367,0.5446685878962536,0.4980237154150198,0.2393269241721816,0.2276657060518732,0.2509881422924901,,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:31:30.084548950,,,,,,,1.9963996601591647,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:32:24.192881107,,,,,,,2.121754944675118,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
2026-07-01 12:32:24.192881107,0.5843845264375066,0.5793650793650794,0.5894039735099338,0.2078077367812467,0.2103174603174603,0.2052980132450331,,32.0,28.6,3.3999999999999986,,,
2026-07-01 12:33:18.239789963,,,,,,,2.2100883035885133,32.0,28.6,3.3999999999999986,0.0,0.0,0.0
