timestamp,record_id,epc,dac,swept_voltage,voltages,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,total_coincidences,sync_markers,singles_overlap_duration_s,alice_ch1_singles_per_measurement,alice_ch2_singles_per_measurement,alice_ch3_singles_per_measurement,alice_ch4_singles_per_measurement,bob_ch1_singles_per_measurement,bob_ch2_singles_per_measurement,bob_ch3_singles_per_measurement,bob_ch4_singles_per_measurement,C_HH,C_HV,C_VH,C_VV,C_DD,C_DA,C_AD,C_AA,delay_HH_ps,delay_HV_ps,delay_VH_ps,delay_VV_ps,delay_DD_ps,delay_DA_ps,delay_AD_ps,delay_AA_ps
1782312673.575281,20260624T145048.673519Z,Bob,2,120.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, 0.0]",-0.1973824669152592,0.08041237113402062,-0.475177304964539,0.5986912334576295,0.45979381443298967,0.7375886524822695,767,9802,10.036221719521,202609.1149466006,275779.080748736,119662.56162556344,282379.17407580547,504480.6842152593,567802.3223536335,563027.6171568766,523434.0319307658,186,39,184,76,30,148,60,44,36000.0,27299.999237060547,35599.998474121094,35200.00076293945,39400.001525878906,39099.998474121094,38900.001525878906,38700.00076293945
1782312700.2672458,20260624T145115.481451Z,Bob,2,130.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0, 0.0]",0.10137993204354762,0.4308300395256917,-0.22807017543859648,0.4493100339782262,0.2845849802371542,0.6140350877192983,791,9801,10.03519774485,202160.44083846043,255406.02837799993,141392.330881389,297009.59321201214,477100.713083314,593631.5508139541,580530.6629846664,486750.7471396631,272,38,106,90,70,88,87,40,35799.99923706055,-79400.0015258789,35599.998474121094,35299.99923706055,39299.99923706055,39099.998474121094,39099.998474121094,38700.00076293945
1782312726.8514807,20260624T145142.054995Z,Bob,3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.285436460807601,-0.0166270783847981,0.5875,0.3572817695961995,0.5083135391923991,0.20625,741,9802,10.036221743953,202275.32350240854,259158.28350117215,135887.79072380633,291964.4538309956,455361.60086873046,603879.6426206565,553756.1984766392,514065.9634297695,59,162,52,148,177,35,31,77,35799.99923706055,35400.001525878906,35700.00076293945,35200.00076293945,39200.00076293945,39099.998474121094,38700.00076293945,38900.001525878906
1782312753.4465022,20260624T145208.626333Z,Bob,3,10.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]",0.29506965944272445,0.005,0.5851393188854489,0.3524651702786378,0.4975,0.20743034055727555,723,9802,10.036221696428,203044.53823745993,263080.0793230506,131305.38960384094,287722.81913897395,422923.10078310454,625929.776166246,532061.7819652713,514249.30179022433,55,140,59,146,160,31,36,96,36000.0,35400.001525878906,35599.998474121094,35099.998474121094,39200.00076293945,39200.00076293945,39000.0,38599.998474121094
1782312780.2329035,20260624T145235.255205Z,Bob,3,20.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0]",0.04593775593775594,-0.1547911547911548,0.24666666666666667,0.47703112203112197,0.5773955773955773,0.37666666666666665,707,9802,10.036221686367,204733.42102348444,270585.89226749516,124399.4043790341,279518.536722906,425004.5618057727,630304.9292536998,534975.2295022854,499328.348516588,45,158,77,127,148,53,60,39,35799.99923706055,35400.001525878906,35500.0,35299.99923706055,39200.00076293945,39099.998474121094,39000.0,38500.0
1782312806.9202573,20260624T145302.036103Z,Bob,3,30.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0]",-0.16182572614107885,-0.3236514522821577,0.0,0.5809128630705394,0.6618257261410788,0.5,772,9801,10.035197684151,205198.74792822415,276215.78440629464,120263.6996285643,276561.56733047956,468732.17130828777,609163.8842007704,565884.2186007655,476183.9427983605,68,150,169,95,122,66,79,23,35799.99923706055,35500.0,35500.0,35200.00076293945,39299.99923706055,39099.998474121094,38900.001525878906,38599.998474121094
1782312833.5647862,20260624T145328.695796Z,Bob,3,40.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0]",-0.2624419173392027,-0.5603448275862069,0.03546099290780142,0.6312209586696014,0.7801724137931034,0.48226950354609927,746,9801,10.035197631327,203607.3503546749,267067.98395614664,126660.18614642092,283353.6622261808,506852.0010130989,575971.7159885855,590436.8023110364,466832.8589140614,60,175,187,42,125,60,76,21,35799.99923706055,35599.998474121094,35500.0,35299.99923706055,39299.99923706055,38900.001525878906,39099.998474121094,57000.0
1782312860.3521938,20260624T145355.380906Z,Bob,3,50.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0]",-0.14121854304635761,-0.448,0.16556291390728478,0.5706092715231788,0.724,0.41721854304635764,802,9803,10.0372456719,204810.17075781716,278081.2676344153,117247.30453640777,276817.97286068083,524323.123298006,549472.4529300082,597916.0216035601,471144.19180145726,81,136,226,57,156,49,77,20,35799.99923706055,35500.0,35599.998474121094,34900.001525878906,39200.00076293945,39000.0,38900.001525878906,-23899.999618530273
1782312887.0699031,20260624T145422.099119Z,Bob,3,60.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0]",0.004251721669587566,-0.35826771653543305,0.3667711598746082,0.49787413916520623,0.6791338582677166,0.3166144200626959,827,9801,10.035197649038,202346.78688113907,274987.11002115015,118836.72267424855,280480.7736168328,501742.9826589092,569644.9835791723,576379.2804374387,497861.6440582954,88,166,179,75,175,37,64,43,35900.001525878906,35700.00076293945,35599.998474121094,35099.998474121094,39400.001525878906,39200.00076293945,38900.001525878906,38700.00076293945
1782312913.8371265,20260624T145448.860925Z,Bob,3,70.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0]",0.20431414248822727,-0.039647577092511016,0.4482758620689655,0.3978429287558864,0.5198237885462555,0.27586206896551724,744,9800,10.034173676341,201374.82817985571,273080.78257214325,120791.21202155383,280412.7266238459,452807.5899974678,608718.7841288494,537735.3605830325,520647.7552125697,83,139,97,135,133,34,46,77,35799.99923706055,35500.0,35500.0,35099.998474121094,39200.00076293945,38500.0,39000.0,38799.99923706055
1782312940.5082011,20260624T145515.667900Z,Bob,3,80.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80.0]",0.3627206127206127,0.16483516483516483,0.5606060606060606,0.31863969363969363,0.4175824175824176,0.2196969696969697,628,9802,10.036221713439,204173.4487846271,284955.84111802536,111321.77346221305,275513.04454517784,400429.57546649524,635635.6188761448,502839.6287063227,532996.3957289885,43,100,52,169,136,27,31,70,35900.001525878906,35400.001525878906,35500.0,35299.99923706055,39400.001525878906,23000.0,38900.001525878906,38700.00076293945
1782312967.2723637,20260624T145542.357796Z,Bob,3,90.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0]",0.24441609807463466,-0.002457002457002457,0.4912891986062718,0.3777919509626827,0.5012285012285013,0.25435540069686413,694,9802,10.036221752973,202088.99822278132,280793.91521667,113464.0134533368,278134.54791123024,400707.56694955414,636424.7579631158,518137.21617495926,519493.304186463,43,146,58,160,156,39,34,58,35900.001525878906,35500.0,35700.00076293945,35099.998474121094,39200.00076293945,39099.998474121094,38900.001525878906,38700.00076293945
1782312993.9081748,20260624T145609.029312Z,Bob,3,100.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0]",0.051931515881858084,-0.11943793911007025,0.22330097087378642,0.47403424205907096,0.5597189695550351,0.3883495145631068,736,9802,10.03622173107,200901.30071140185,270764.2450333032,121973.19198421981,285244.7939783399,454448.9073891495,609985.5268290605,560829.5781842907,490482.38788514526,62,144,95,126,140,51,69,49,36000.0,35700.00076293945,35599.998474121094,35099.998474121094,39400.001525878906,39000.0,39000.0,38900.001525878906
1782313020.4894693,20260624T145635.701612Z,Bob,3,110.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110.0]",-0.056196391600118314,-0.29606625258799174,0.1836734693877551,0.5280981958000592,0.6480331262939959,0.40816326530612246,777,9802,10.036221721638,200667.1490385634,277428.107631083,116500.01688176862,281391.75063373154,503881.8531775762,571953.2867258277,595957.3399125565,463694.41898305016,76,145,168,94,146,51,69,28,36000.0,35500.0,35500.0,35099.998474121094,39400.001525878906,39099.998474121094,38900.001525878906,38000.0
1782313047.2330048,20260624T145702.258039Z,Bob,3,120.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0]",-0.21842650103519667,-0.43685300207039335,0.0,0.6092132505175983,0.7184265010351967,0.5,795,9802,10.036221684778,201437.35994455754,276848.20914370427,116682.35684512019,282464.86467110226,526010.7006212242,545582.8071538975,604997.5967758138,459979.8753949221,88,131,216,48,137,61,95,19,36000.0,35500.0,35599.998474121094,35299.99923706055,39400.001525878906,39099.998474121094,38900.001525878906,38500.0
1782313073.974029,20260624T145729.073088Z,Bob,3,130.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0]",-0.16167557932263815,-0.5294117647058824,0.20606060606060606,0.580837789661319,0.7647058823529411,0.396969696969697,789,9784,10.017789674877,198810.32289934295,261133.45207880097,133581.36309808586,292939.869496315,508853.7656948352,568735.2385015964,584519.1594194551,483880.1928689442,67,155,196,41,162,43,88,37,35900.001525878906,35599.998474121094,35599.998474121094,35500.0,39200.00076293945,39099.998474121094,39000.0,38500.0
