timestamp,record_id,epc,dac,swept_voltage,voltages,visibility,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,total_coincidences,sync_markers,C_HH,C_HV,C_VH,C_VV,C_DD,C_DA,C_AD,C_AA,delay_HH_ps,delay_HV_ps,delay_VH_ps,delay_VV_ps,delay_DD_ps,delay_DA_ps,delay_AD_ps,delay_AA_ps
1781950561.9921327,20260620T101547.882962Z,Alice,0,50.0,"[50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09977388355002825,0.47540983606557374,-0.27586206896551724,0.45011305822498593,0.26229508196721313,0.6379310344827587,119,4912,27,11,5,18,13,20,17,8,39900.001525878906,35400.001525878906,39000.0,35200.00076293945,36000.0,39200.00076293945,35200.00076293945,39299.99923706055
1781950578.0021274,20260620T101603.773706Z,Alice,0,55.0,"[55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.04482109227871939,0.288135593220339,-0.37777777777777777,0.5224105461393597,0.3559322033898305,0.6888888888888889,104,4913,22,11,10,16,11,16,15,3,39500.0,35799.99923706055,39500.0,35500.0,35700.00076293945,39099.998474121094,35500.0,39099.998474121094
1781950594.4796278,20260620T101619.859514Z,Alice,0,60.0,"[60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.036057692307692304,0.1875,-0.11538461538461539,0.48197115384615385,0.40625,0.5576923076923077,116,4911,22,14,12,16,21,17,12,2,39599.998474121094,35400.001525878906,39200.00076293945,35200.00076293945,35599.998474121094,39200.00076293945,35500.0,-278299.98779296875
1781950610.687679,20260620T101636.517110Z,Alice,0,65.0,"[65.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.09731735159817352,0.0136986301369863,-0.20833333333333334,0.5486586757990868,0.4931506849315068,0.6041666666666666,121,4912,19,26,10,18,14,24,5,5,39700.00076293945,35500.0,39599.998474121094,35500.0,35599.998474121094,39400.001525878906,34799.99923706055,-3599.9999046325684
1781950626.6330943,20260620T101652.515052Z,Alice,0,70.0,"[70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.09189347380743343,-0.16417910447761194,-0.0196078431372549,0.5459467369037168,0.582089552238806,0.5098039215686274,118,4914,15,21,18,13,19,18,8,6,39799.99923706055,35700.00076293945,39299.99923706055,35599.998474121094,35500.0,39299.99923706055,34900.001525878906,38900.001525878906
1781950642.5454779,20260620T101708.432413Z,Alice,0,75.0,"[75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.07167832167832168,-0.18181818181818182,0.038461538461538464,0.5358391608391608,0.5909090909090909,0.4807692307692308,118,4906,11,15,24,16,20,15,10,7,39400.001525878906,36000.0,39299.99923706055,35400.001525878906,35400.001525878906,39099.998474121094,35099.998474121094,39099.998474121094
1781950658.4603047,20260620T101724.375466Z,Alice,0,80.0,"[80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.046875,-0.28125,0.375,0.4765625,0.640625,0.3125,112,4913,12,22,19,11,24,12,3,9,39700.00076293945,35700.00076293945,39299.99923706055,35599.998474121094,35700.00076293945,38900.001525878906,35299.99923706055,39099.998474121094
1781950674.339416,20260620T101740.268690Z,Alice,0,85.0,"[85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.08395061728395062,-0.2345679012345679,0.06666666666666667,0.5419753086419753,0.6172839506172839,0.4666666666666667,126,4913,18,32,18,13,14,14,7,10,40200.00076293945,35500.0,39400.001525878906,35099.998474121094,35799.99923706055,39200.00076293945,35400.001525878906,39200.00076293945
1781950690.2941642,20260620T101756.158318Z,Alice,0,90.0,"[90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03946078431372549,-0.12941176470588237,0.20833333333333334,0.4802696078431372,0.5647058823529412,0.3958333333333333,133,4913,22,26,22,15,11,13,6,18,39700.00076293945,35599.998474121094,39400.001525878906,35299.99923706055,35799.99923706055,39000.0,35500.0,38700.00076293945
1781950706.310252,20260620T101812.190838Z,Alice,0,95.0,"[95.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14426705370101597,-0.1076923076923077,0.39622641509433965,0.427866473149492,0.5538461538461539,0.3018867924528302,118,4914,21,22,14,8,16,10,6,21,39500.0,36000.0,39200.00076293945,195500.0,35599.998474121094,39500.0,35400.001525878906,38599.998474121094
1781950722.314185,20260620T101828.165811Z,Alice,0,100.0,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03952569169960474,-0.18181818181818182,0.2608695652173913,0.48023715415019763,0.5909090909090909,0.3695652173913043,112,4913,12,23,16,15,11,5,12,18,39799.99923706055,35500.0,39400.001525878906,35400.001525878906,35400.001525878906,38799.99923706055,35299.99923706055,38799.99923706055
1781950738.2710712,20260620T101844.125638Z,Alice,0,105.0,"[105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.11731472249916916,-0.2542372881355932,0.0196078431372549,0.5586573612495845,0.6271186440677966,0.49019607843137253,110,4913,16,27,10,6,14,8,17,12,39500.0,35700.00076293945,39700.00076293945,34900.001525878906,35500.0,39200.00076293945,35000.0,38799.99923706055
1781950754.2546916,20260620T101900.097061Z,Alice,0,110.0,"[110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13044936284372904,0.07042253521126761,0.19047619047619047,0.43477531857813545,0.4647887323943662,0.40476190476190477,113,4912,24,27,6,14,8,4,13,17,39799.99923706055,35400.001525878906,39299.99923706055,35500.0,35500.0,38900.001525878906,35599.998474121094,38799.99923706055
1781950770.2516007,20260620T101916.135274Z,Alice,0,115.0,"[115.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09021739130434783,0.05,0.13043478260869565,0.4548913043478261,0.475,0.43478260869565216,126,4913,29,25,13,13,8,4,16,18,39599.998474121094,35599.998474121094,39400.001525878906,35599.998474121094,35500.0,39000.0,35599.998474121094,39000.0
1781950786.2820127,20260620T101932.099415Z,Alice,0,120.0,"[120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07546082949308755,0.25806451612903225,-0.10714285714285714,0.46226958525345624,0.3709677419354839,0.5535714285714286,118,4913,30,13,10,9,9,7,24,16,39700.00076293945,35700.00076293945,39000.0,35400.001525878906,35799.99923706055,39299.99923706055,35299.99923706055,38799.99923706055
1781950802.2018244,20260620T101948.129459Z,Alice,0,125.0,"[125.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.07029730480689081,0.14754098360655737,-0.288135593220339,0.5351486524034453,0.4262295081967213,0.6440677966101694,120,4914,24,16,10,11,10,16,22,11,39900.001525878906,35299.99923706055,39400.001525878906,35400.001525878906,35799.99923706055,39299.99923706055,35000.0,39000.0
1781950818.326311,20260620T102004.056606Z,Alice,0,130.0,"[130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.03888888888888889,0.2,-0.2777777777777778,0.5194444444444444,0.4,0.6388888888888888,106,4912,23,20,8,19,10,12,11,3,39599.998474121094,35700.00076293945,40000.0,35200.00076293945,35599.998474121094,38799.99923706055,35299.99923706055,38400.001525878906
1781950834.3262856,20260620T102020.193462Z,Alice,1,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09157509157509158,-0.047619047619047616,0.23076923076923078,0.45421245421245426,0.5238095238095238,0.38461538461538464,115,4912,14,17,16,16,21,13,7,11,39400.001525878906,35299.99923706055,39200.00076293945,35400.001525878906,35900.001525878906,38900.001525878906,35500.0,38599.998474121094
1781950850.3019753,20260620T102036.203649Z,Alice,1,5.0,"[0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.09109730848861283,-0.42028985507246375,0.23809523809523808,0.5455486542443064,0.7101449275362319,0.38095238095238093,111,4914,12,22,27,8,17,8,8,9,39599.998474121094,35599.998474121094,39500.0,35200.00076293945,35700.00076293945,39200.00076293945,35599.998474121094,39000.0
1781950866.3657928,20260620T102052.201148Z,Alice,1,10.0,"[0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09976580796252926,-0.11475409836065574,0.3142857142857143,0.45011709601873534,0.5573770491803278,0.34285714285714286,96,4914,14,18,16,13,14,7,5,9,39400.001525878906,35500.0,39299.99923706055,35099.998474121094,35700.00076293945,39400.001525878906,28899.999618530273,39200.00076293945
1781950882.563018,20260620T102108.231583Z,Alice,1,15.0,"[0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.05263157894736842,-0.3157894736842105,0.21052631578947367,0.5263157894736843,0.6578947368421053,0.39473684210526316,114,4916,17,26,24,9,13,11,4,10,39500.0,35599.998474121094,39400.001525878906,-246100.00610351562,35799.99923706055,39299.99923706055,-365899.9938964844,38500.0
1781950898.8542204,20260620T102124.436081Z,Alice,1,20.0,"[0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05454545454545455,0.01818181818181818,0.09090909090909091,0.4727272727272727,0.4909090909090909,0.45454545454545453,88,4914,22,17,10,6,8,11,4,10,40000.0,35700.00076293945,39500.0,-240500.0,35599.998474121094,39200.00076293945,-38900.001525878906,38700.00076293945
1781950915.0677266,20260620T102140.877982Z,Alice,1,25.0,"[0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.043859649122807015,0.08771929824561403,0.0,0.4780701754385965,0.45614035087719296,0.5,85,4913,27,14,12,4,6,9,5,8,39900.001525878906,35400.001525878906,39299.99923706055,-328399.9938964844,370899.9938964844,39099.998474121094,34900.001525878906,39299.99923706055
1781950931.0615754,20260620T102156.930617Z,Alice,1,30.0,"[0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08854166666666667,0.34375,-0.16666666666666666,0.4557291666666667,0.328125,0.5833333333333334,100,4913,34,14,7,9,6,15,6,9,39500.0,35099.998474121094,39099.998474121094,111599.9984741211,-170300.0030517578,39400.001525878906,35200.00076293945,38700.00076293945
1781950947.0319712,20260620T102212.930863Z,Alice,1,35.0,"[0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.08536585365853659,0.17073170731707318,0.0,0.45731707317073167,0.4146341463414634,0.5,79,4914,20,12,5,4,6,9,10,13,39700.00076293945,38099.998474121094,-156699.9969482422,441700.01220703125,-139100.00610351562,39099.998474121094,35099.998474121094,38799.99923706055
1781950962.9998925,20260620T102228.864569Z,Alice,1,40.0,"[0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06449631449631449,0.1891891891891892,-0.3181818181818182,0.5322481572481572,0.40540540540540543,0.6590909090909091,81,4913,15,7,8,7,6,13,16,9,39900.001525878906,-505899.9938964844,-454399.9938964844,35400.001525878906,35599.998474121094,39000.0,35099.998474121094,38700.00076293945
1781950978.8799913,20260620T102244.814032Z,Alice,1,45.0,"[0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04140310523289247,0.1891891891891892,-0.10638297872340426,0.47929844738355376,0.40540540540540543,0.5531914893617021,84,4913,15,10,5,7,10,9,17,11,39400.001525878906,-290100.0061035156,-123699.99694824219,34799.99923706055,456299.98779296875,38700.00076293945,35099.998474121094,39000.0
1781950994.8421912,20260620T102300.696345Z,Alice,1,50.0,"[0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0014005602240896309,0.23809523809523808,-0.23529411764705882,0.4992997198879552,0.38095238095238093,0.6176470588235294,76,4914,9,7,9,17,6,10,11,7,39299.99923706055,-492100.0061035156,-121400.0015258789,35599.998474121094,35200.00076293945,39000.0,35299.99923706055,38599.998474121094
1781951010.8016927,20260620T102316.688849Z,Alice,1,55.0,"[0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.038793103448275856,0.1724137931034483,-0.25,0.5193965517241379,0.41379310344827586,0.625,77,4911,7,6,6,10,6,10,20,12,478399.9938964844,36200.00076293945,-336200.01220703125,35500.0,35799.99923706055,39500.0,35299.99923706055,38700.00076293945
1781951026.7828643,20260620T102332.626511Z,Alice,1,60.0,"[0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09147286821705426,0.11627906976744186,0.06666666666666667,0.4542635658914729,0.4418604651162791,0.4666666666666667,88,4913,5,13,6,19,16,8,13,8,8899.999618530273,36000.0,8699.999809265137,35599.998474121094,35799.99923706055,39299.99923706055,35400.001525878906,4500.0
1781951042.7591462,20260620T102348.623248Z,Alice,1,65.0,"[0.0, 65.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.012698412698412697,-0.022222222222222223,0.047619047619047616,0.4936507936507936,0.5111111111111111,0.47619047619047616,108,4914,7,12,11,15,23,12,18,10,-9699.999809265137,35700.00076293945,39400.001525878906,35700.00076293945,35500.0,39200.00076293945,35200.00076293945,38599.998474121094
1781951058.8504493,20260620T102404.660936Z,Alice,1,70.0,"[0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04716981132075472,0.0,0.09433962264150944,0.47641509433962265,0.5,0.4528301886792453,109,4913,10,15,13,18,20,9,15,9,-411899.9938964844,35900.001525878906,39200.00076293945,35299.99923706055,35700.00076293945,38900.001525878906,35400.001525878906,38500.0
1781951074.889069,20260620T102420.722546Z,Alice,1,75.0,"[0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.01999999999999999,-0.2,0.24,0.49,0.6,0.38,95,4914,7,15,12,11,17,8,11,14,91900.0015258789,36000.0,39700.00076293945,35299.99923706055,35400.001525878906,39099.998474121094,35000.0,38599.998474121094
1781951090.8457303,20260620T102436.721780Z,Alice,1,80.0,"[0.0, 80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.052173913043478265,-0.2,0.30434782608695654,0.47391304347826085,0.6,0.34782608695652173,96,4913,10,18,12,10,19,11,5,11,81300.00305175781,36000.0,39200.00076293945,35400.001525878906,35599.998474121094,39099.998474121094,35299.99923706055,38799.99923706055
1781951106.7972174,20260620T102452.688388Z,Alice,1,85.0,"[0.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.12647312446105202,-0.43661971830985913,0.1836734693877551,0.563236562230526,0.7183098591549296,0.40816326530612246,120,4909,11,29,22,9,16,10,10,13,39299.99923706055,35599.998474121094,39299.99923706055,35099.998474121094,35700.00076293945,39000.0,35200.00076293945,39000.0
1781951122.8386111,20260620T102508.642465Z,Alice,1,90.0,"[0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.1219047619047619,-0.5238095238095238,0.28,0.5609523809523809,0.7619047619047619,0.36,113,4914,9,31,17,6,17,13,5,15,39500.0,35500.0,39099.998474121094,34599.998474121094,35500.0,39500.0,35200.00076293945,39000.0
1781951138.8867457,20260620T102524.730983Z,Alice,1,95.0,"[0.0, 95.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.019732205778717406,-0.030303030303030304,0.06976744186046512,0.49013389711064126,0.5151515151515151,0.46511627906976744,109,4913,25,20,14,7,11,15,5,12,39900.001525878906,35799.99923706055,39200.00076293945,-398899.9938964844,35500.0,39200.00076293945,146899.99389648438,38599.998474121094
1781951154.9162962,20260620T102540.752874Z,Alice,1,100.0,"[0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.009758897818599316,-0.13432835820895522,0.15384615384615385,0.4951205510907003,0.5671641791044776,0.4230769230769231,119,4913,21,18,20,8,16,17,5,14,39700.00076293945,35500.0,39500.0,-453500.0,35500.0,39400.001525878906,-248500.0,38799.99923706055
1781951170.9336972,20260620T102556.757755Z,Alice,1,105.0,"[0.0, 105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.05825734549138804,-0.02127659574468085,-0.09523809523809523,0.5291286727456941,0.5106382978723404,0.5476190476190477,89,4913,20,15,9,3,6,18,5,13,39400.001525878906,35500.0,39599.998474121094,440600.0061035156,35900.001525878906,39099.998474121094,-315000.0,38700.00076293945
1781951186.9377189,20260620T102612.789169Z,Alice,1,110.0,"[0.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.18481182795698925,0.20833333333333334,0.16129032258064516,0.4075940860215054,0.3958333333333333,0.41935483870967744,79,4910,22,10,9,7,6,8,5,12,39500.0,35799.99923706055,39299.99923706055,-487500.0,35099.998474121094,39400.001525878906,35500.0,38799.99923706055
1781951202.9299138,20260620T102628.807008Z,Alice,1,115.0,"[0.0, 115.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.07085561497326202,0.3181818181818182,-0.17647058823529413,0.464572192513369,0.3409090909090909,0.5882352941176471,78,4911,22,10,5,7,5,11,9,9,39599.998474121094,35799.99923706055,216600.00610351562,-208399.99389648438,198600.00610351562,38799.99923706055,35000.0,38599.998474121094
1781951218.9899554,20260620T102644.828570Z,Alice,1,120.0,"[0.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.11522048364153625,0.24324324324324326,-0.47368421052631576,0.5576102418207681,0.3783783783783784,0.7368421052631579,75,4910,17,9,5,6,7,17,11,3,39500.0,-239000.0,-197699.9969482422,35200.00076293945,-270500.0,39200.00076293945,35599.998474121094,373299.98779296875
1781951235.0896022,20260620T102700.860204Z,Alice,1,125.0,"[0.0, 125.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06302521008403361,0.2549019607843137,-0.38095238095238093,0.5315126050420168,0.37254901960784315,0.6904761904761905,93,4913,21,11,8,11,6,15,14,7,39599.998474121094,238600.00610351562,-183000.0,35099.998474121094,-84400.0015258789,39299.99923706055,35099.998474121094,495799.98779296875
1781951251.1544054,20260620T102716.970521Z,Alice,1,130.0,"[0.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06724986331328596,0.22033898305084745,-0.3548387096774194,0.5336249316566429,0.3898305084745763,0.6774193548387096,90,4914,17,16,7,19,6,8,13,4,39500.0,257200.01220703125,440200.01220703125,35599.998474121094,-362799.98779296875,39400.001525878906,35400.001525878906,-482100.0061035156
1781951267.195989,20260620T102733.043386Z,Alice,2,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.05845771144278607,-0.2835820895522388,0.16666666666666666,0.529228855721393,0.6417910447761194,0.4166666666666667,127,4913,12,25,18,12,22,14,11,13,39900.001525878906,35700.00076293945,39400.001525878906,35099.998474121094,35599.998474121094,38799.99923706055,35200.00076293945,38900.001525878906
1781951283.1745276,20260620T102749.010406Z,Alice,2,5.0,"[0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.009276437847866414,-0.3246753246753247,0.30612244897959184,0.5046382189239332,0.6623376623376623,0.3469387755102041,126,4910,9,37,14,17,14,5,12,18,-353799.98779296875,35900.001525878906,39400.001525878906,35200.00076293945,35299.99923706055,37700.00076293945,35500.0,38900.001525878906
1781951299.2767498,20260620T102805.004340Z,Alice,2,10.0,"[0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.025827280064568192,-0.1864406779661017,0.23809523809523808,0.4870863599677159,0.5932203389830508,0.38095238095238093,122,4913,8,21,14,16,23,6,18,16,412899.9938964844,35400.001525878906,39099.998474121094,35099.998474121094,35700.00076293945,39299.99923706055,35299.99923706055,38700.00076293945
1781951315.3862612,20260620T102821.132114Z,Alice,2,15.0,"[0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.04985754985754985,-0.07407407407407407,-0.02564102564102564,0.524928774928775,0.5370370370370371,0.5128205128205128,93,4914,5,15,14,20,12,7,13,7,135100.00610351562,35700.00076293945,39200.00076293945,35400.001525878906,35299.99923706055,37900.001525878906,35299.99923706055,39099.998474121094
1781951331.321064,20260620T102837.247652Z,Alice,2,20.0,"[0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.11978938130759104,-0.06976744186046512,-0.16981132075471697,0.5598946906537955,0.5348837209302325,0.5849056603773585,96,4913,4,10,13,16,12,7,24,10,-269899.9938964844,35599.998474121094,39500.0,35299.99923706055,35900.001525878906,128199.99694824219,35700.00076293945,38900.001525878906
1781951347.3214328,20260620T102853.159158Z,Alice,2,25.0,"[0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.011614401858304296,-0.047619047619047616,0.024390243902439025,0.5058072009291521,0.5238095238095238,0.4878048780487805,83,4913,8,13,9,12,10,6,14,11,43900.001525878906,36099.998474121094,38900.001525878906,35200.00076293945,35700.00076293945,3700.000047683716,35200.00076293945,38900.001525878906
1781951363.3719692,20260620T102909.190879Z,Alice,2,30.0,"[0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00821256038647343,0.2608695652173913,-0.24444444444444444,0.4958937198067633,0.3695652173913043,0.6222222222222222,91,4910,14,12,5,15,7,5,23,10,39299.99923706055,36000.0,-500200.01220703125,35400.001525878906,35700.00076293945,286100.0061035156,35500.0,39000.0
1781951379.4774978,20260620T102925.345215Z,Alice,2,35.0,"[0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04444444444444445,0.2,-0.1111111111111111,0.4777777777777778,0.4,0.5555555555555556,76,4912,9,10,6,15,9,6,14,7,39500.0,-373600.0061035156,26600.000381469727,35500.0,35700.00076293945,-490899.9938964844,35200.00076293945,-403000.0
1781951395.464769,20260620T102941.335102Z,Alice,2,40.0,"[0.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1747448979591837,0.22448979591836735,0.125,0.41262755102040816,0.3877551020408163,0.4375,81,4915,20,11,8,10,11,8,6,7,39599.998474121094,-32000.0,-112900.0015258789,35200.00076293945,-130300.00305175781,39200.00076293945,35400.001525878906,-119800.00305175781
1781951411.4728606,20260620T102957.284284Z,Alice,2,45.0,"[0.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.04878048780487806,0.07317073170731707,-0.17073170731707318,0.524390243902439,0.4634146341463415,0.5853658536585366,82,4913,15,11,8,7,5,14,10,12,39900.001525878906,281399.9938964844,-454000.0,35299.99923706055,500.0,38700.00076293945,35200.00076293945,39099.998474121094
1781951427.4958675,20260620T103013.314846Z,Alice,2,50.0,"[0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.04528061224489796,0.3469387755102041,-0.4375,0.5226403061224489,0.32653061224489793,0.71875,81,4913,25,10,6,8,5,18,5,4,39500.0,-136500.0,-481600.0061035156,-20200.000762939453,161100.00610351562,39000.0,-185300.0030517578,218199.9969482422
1781951443.6029475,20260620T103029.346814Z,Alice,2,55.0,"[0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002564102564102569,0.13333333333333333,-0.1282051282051282,0.4987179487179487,0.43333333333333335,0.5641025641025641,99,4913,29,14,12,5,9,16,6,8,39799.99923706055,61599.998474121094,39299.99923706055,-202800.0030517578,36200.00076293945,39599.998474121094,-342500.0,38299.99923706055
